"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Hamilton County Express Public Transit","Noblesville","IN","5R02-033","50351","Private-Non-Profit Corporation","Reduced Reporter",1487483,18,"DR","DO",18,NA,1.7374,NA,0.073,NA,46.1849,NA,1.9402,NA,23.8037,NA,0,NA,NA,112984,NA,1547932,NA,65029,NA,33516,NA,0,NA,536051,NA,"No",NA,NA,NA,NA,NA,NA
"Gloucester County","West Deptford","NJ","2195","20195","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5441567,18,"DR","DO",18,NA,0,NA,0,NA,227.8279,NA,2.3931,NA,95.2029,NA,0,NA,NA,0,NA,1876163,NA,19707,NA,8235,NA,0,NA,145903,NA,"No",NA,NA,NA,NA,NA,NA
"Community Transit, Inc.","Sisseton","SD","8R04-004","8R04-80300","Private-Non-Profit Corporation","Rural Reporter",0,18,"DR","DO",18,NA,1.1234,NA,0.13,NA,26.7269,NA,3.0934,NA,8.6399,NA,0,NA,NA,88687,NA,682071,NA,78944,NA,25520,NA,0,NA,289979,NA,"No",NA,NA,NA,NA,NA,NA
"City of Davenport, dba: Davenport Citibus","Davenport","IA","7009","70009","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",280051,18,"MB","DO",18,NA,0.5652,NA,0.0511,NA,133.895,NA,12.094,NA,11.0712,NA,0,NA,NA,330231,NA,6468603,NA,584273,NA,48311,NA,0,NA,646113,NA,"No",NA,NA,NA,NA,NA,NA
"Mid-Ohio Valley Transit Authority, dba: Easy Rider","Parkersburg","WV","3003","30003","Independent Public Agency or Authority of Transit Service","Reduced Reporter",67229,18,"MB","DO",17,NA,0.4222,NA,0.0602,NA,78.5818,NA,11.2105,NA,7.0097,NA,0,NA,NA,204998,NA,3403144,NA,485494,NA,43307,NA,0,NA,617597,NA,"No",NA,NA,NA,NA,NA,NA
"Craven County","New Bern","NC","4210","40210","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",50503,18,"DR","DO",16,NA,0.663,NA,0.0306,NA,35.979,NA,1.6583,NA,21.696,NA,0,NA,NA,32420,NA,1060914,NA,48899,NA,29487,NA,0,NA,440552,NA,"No",NA,NA,NA,NA,NA,NA
"Confederated Salish and Kootenai Tribes, dba: CSKT Transit","Pablo","MT","8T04","88134","Tribe","Reduced Reporter",0,18,"DR","DO",16,NA,0.4611,NA,0.0192,NA,44.1092,NA,1.8333,NA,24.0594,NA,0,NA,NA,20382,NA,1063472,NA,44202,NA,24110,NA,0,NA,499628,NA,"No",NA,NA,NA,NA,NA,NA
"Van Buren Public Transit","Bangor","MI","5R03-069","5R03-50383","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,18,"DR","DO",15,NA,3.8075,NA,0.1587,NA,48.8097,NA,2.0341,NA,23.9952,NA,0,NA,NA,259273,NA,1633955,NA,68095,NA,33476,NA,0,NA,476247,NA,"No",NA,NA,NA,NA,NA,NA
"Monroe County Rural Transit","ELLETTSVILLE","IN","5R02-020","5R02-50308","Area Agency on Aging","Rural Reporter",0,18,"DR","DO",15,NA,0.8406,NA,0.0412,NA,44.6006,NA,2.1876,NA,20.3879,NA,0,NA,NA,53783,NA,1304478,NA,63983,NA,29248,NA,0,NA,431980,NA,"No",NA,NA,NA,NA,NA,NA
"Central West Virginia Transit Authority","Clarksburg","WV","3R05-014","3R05-30119","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,18,"MB","DO",14,NA,0.7815,NA,0.0896,NA,73.5001,NA,8.431,NA,8.7178,NA,0,NA,NA,215385,NA,2402791,NA,275618,NA,32691,NA,0,NA,542854,NA,"No",NA,NA,NA,NA,NA,NA
"City of Union City, dba: Union City Transit","Union City","CA","9161","90161","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",3281212,18,"MB","PT",13,NA,1.0475,NA,0.0705,NA,97.5895,NA,6.572,NA,14.8492,NA,0,NA,NA,276683,NA,3922120,NA,264130,NA,40190,NA,0,NA,471018,NA,"No",NA,NA,NA,NA,NA,NA
"City of Wilson, NC, dba: Wilson Transit System","Wilson","NC",NA,"4R06-44931","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,18,"DR","PT",13,NA,0.306,NA,0.0125,NA,45.5409,NA,1.8623,NA,24.4538,NA,0,NA,NA,17704,NA,1414774,NA,57855,NA,31066,NA,0,NA,464438,NA,"No",NA,NA,NA,NA,NA,NA
"City of Albany , dba: Albany Transit System","Albany","GA","4021","40021","City, County or Local Government Unit or Department of Transportation","Full Reporter",95779,18,"MB","DO",13,NA,0.9958,NA,0.2125,NA,97.3268,NA,20.7712,NA,4.6857,NA,0.887,NA,NA,751269,NA,3535200,NA,754471,NA,36323,NA,3985711,NA,624572,NA,"No",NA,NA,NA,NA,NA,NA
"City of Huntington Park","Huntington Park","CA",NA,"90267","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,18,"DT","PT",13,NA,0.838,NA,0.1142,NA,38.9194,NA,5.3035,NA,7.3385,NA,0,NA,NA,46086,NA,403594,NA,54997,NA,10370,NA,0,NA,103002,NA,"No",NA,NA,NA,NA,NA,NA
"City of Beaumont, dba: Beaumont Municipal Transit System","Beaumont","TX","6016","60016","City, County or Local Government Unit or Department of Transportation","Full Reporter",147922,18,"MB","PT",12,NA,0.9161,NA,0.0911,NA,77.2012,NA,7.6744,NA,10.0596,NA,2.9803,"W",NA,361046,NA,3964435,NA,394094,NA,51352,NA,1330217,"W",705223,NA,"Yes",NA,NA,NA,NA,NA,NA
"City of Petersburg , dba: Petersburg Area Transit","Petersburg","VA","3009","30009","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",953556,18,"MB","DO",12,NA,0.8437,NA,0.0982,NA,67.9016,NA,7.9022,NA,8.5928,NA,0,NA,NA,337872,NA,3440916,NA,400443,NA,50675,NA,0,NA,532160,NA,"No",NA,NA,NA,NA,NA,NA
"City of Mason City","Mason City","IA","7R01-021","7R01-70260","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,18,"MB","DO",12,NA,0.3591,NA,0.0975,NA,30.6882,NA,8.3345,NA,3.6821,NA,0,NA,NA,62855,NA,644514,NA,175041,NA,21002,NA,0,NA,249374,NA,"No",NA,NA,NA,NA,NA,NA
"University of Wyoming","Laramie","WY","8R05-006","8R05-80140","University","Rural Reporter",0,18,"MB","DO",11,NA,0.0035,NA,0.0014,NA,48.9624,NA,19.7534,NA,2.4787,NA,0,NA,NA,1963,NA,1392979,NA,561985,NA,28450,NA,0,NA,245817,NA,"No",NA,NA,NA,NA,NA,NA
"Nassau Council on Aging","Fernandina Beach","FL","4R02-007","4R02-41114","Private-Non-Profit Corporation","Rural Reporter",0,18,"DR","DO",11,NA,0.3033,NA,0.0157,NA,30.5944,NA,1.5806,NA,19.3557,NA,0,NA,NA,12170,NA,776609,NA,40123,NA,25384,NA,0,NA,361748,NA,"No",NA,NA,NA,NA,NA,NA
"San Benito County LTA","Hollister","CA","9R02-013","9R02-91009","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,18,"DR","PT",11,NA,1.1238,NA,0.0502,NA,63.6128,NA,2.8443,NA,22.3652,NA,0,NA,NA,63960,NA,1272892,NA,56914,NA,20010,NA,0,NA,256585,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Tennessee Human Resource Agency -Cleveland Urban Area Transit System Division","Cleveland","TN","4170","40170","Other Publicly-Owned or Privately Chartered Corporation","Reduced Reporter",66777,18,"DR","DO",11,NA,0.4728,NA,0.0183,NA,39.0104,NA,1.5065,NA,25.894,NA,0,NA,NA,11923,NA,652995,NA,25218,NA,16739,NA,0,NA,163042,NA,"No",NA,NA,NA,NA,NA,NA
"City of Anderson , dba: City of Anderson Transit System","Anderson","IN","5041","50041","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",88133,18,"MB","DO",10,NA,0.444,NA,0.0475,NA,83.6417,NA,8.9435,NA,9.3523,NA,0,NA,NA,95270,NA,2006732,NA,214572,NA,23992,NA,0,NA,335030,NA,"No",NA,NA,NA,NA,NA,NA
"Mid-Ohio Valley Transit Authority, dba: Easy Rider","Parkersburg","WV","3003","30003","Independent Public Agency or Authority of Transit Service","Reduced Reporter",67229,18,"DR","DO",1,NA,1.5845,NA,0.0718,NA,56.2002,NA,2.5465,NA,22.0699,NA,0,NA,NA,11245,NA,156630,NA,7097,NA,2787,NA,0,NA,36132,NA,"No",NA,NA,NA,NA,NA,NA
"City of Jackson Transportation Authority, dba: Jackson Area Transportation Authority","Jackson","MI","5034","50034","Independent Public Agency or Authority of Transit Service","Full Reporter",90057,17,"MB","DO",9,NA,0.8927,NA,0.1594,NA,104.5776,NA,18.6787,NA,5.5988,NA,1.9794,NA,NA,433831,NA,2721005,NA,486001,NA,26019,NA,1374671,NA,346479,NA,"No",NA,NA,NA,NA,NA,NA
"City of Jefferson, dba: JEFFTRAN","Jefferson City","MO","7043","70043","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",58533,17,"MB","DO",9,NA,0.5117,NA,0.0809,NA,78.3916,NA,12.3933,NA,6.3253,NA,0,NA,NA,109404,NA,1352333,NA,213797,NA,17251,NA,0,NA,293926,NA,"No",NA,NA,NA,NA,NA,NA
"Community Action of Southern Kentucky","Bowling Green","KY","4184","40184","Private-Non-Profit Corporation","Reduced Reporter",78306,17,"DR","DO",9,NA,2.078,NA,0.1475,NA,37.9159,NA,2.6919,NA,14.085,NA,0,NA,NA,29217,NA,198035,NA,14060,NA,5223,NA,0,NA,55113,NA,"No",NA,NA,NA,NA,NA,NA
"City of Madera","Madera","CA","9199","90199","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",78413,17,"DR","PT",9,NA,2.2387,NA,0.0434,NA,104.9334,NA,2.0344,NA,51.579,NA,0,NA,NA,46970,NA,1082178,NA,20981,NA,10313,NA,0,NA,101922,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Area Regional Transit Authority, dba: Mountain Transit","Big Bear Lake","CA","9R02-050","9R02-91012","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,17,"MB","DO",8,NA,1.6011,NA,0.1337,NA,81.0017,NA,6.7621,NA,11.9788,NA,0,NA,NA,232512,NA,1739593,NA,145223,NA,21476,NA,0,NA,333118,NA,"No",NA,NA,NA,NA,NA,NA
"Community Action of Southern Kentucky","Bowling Green","KY","4184","40184","Private-Non-Profit Corporation","Reduced Reporter",78306,17,"MB","DO",8,NA,0.6906,NA,0.0416,NA,79.9256,NA,4.809,NA,16.6199,NA,0,NA,NA,59320,NA,1427551,NA,85894,NA,17861,NA,0,NA,215139,NA,"No",NA,NA,NA,NA,NA,NA
"City of Madera","Madera","CA","9199","90199","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",78413,17,"MB","PT",8,NA,1.4152,NA,0.1188,NA,55.8448,NA,4.6891,NA,11.9096,NA,0,NA,NA,126876,NA,1067697,NA,89650,NA,19119,NA,0,NA,242305,NA,"No",NA,NA,NA,NA,NA,NA
"City of Jackson Transportation Authority, dba: Jackson Area Transportation Authority","Jackson","MI","5034","50034","Independent Public Agency or Authority of Transit Service","Full Reporter",90057,17,"DR","DO",8,NA,2.8409,NA,0.0571,NA,110.8904,NA,2.2306,NA,49.713,NA,13.004,NA,NA,87602,NA,1532949,NA,30836,NA,13824,NA,117883,NA,186848,NA,"No",NA,NA,NA,NA,NA,NA
"City of Jefferson, dba: JEFFTRAN","Jefferson City","MO","7043","70043","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",58533,17,"DR","DO",8,NA,1.088,NA,0.058,NA,58.9985,NA,3.1427,NA,18.7733,NA,0,NA,NA,55430,NA,956483,NA,50949,NA,16212,NA,0,NA,217706,NA,"No",NA,NA,NA,NA,NA,NA
"Nevada County Transit Services","Nevada City","CA","9R02-012","9R02-91095","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"DR","PT",7,NA,2.8846,NA,0.0786,NA,93.7263,NA,2.5545,NA,36.6909,NA,0,NA,NA,99070,NA,1260150,NA,34345,NA,13445,NA,0,NA,137862,NA,"No",NA,NA,NA,NA,NA,NA
"Rusk County Transit Commission","Ladysmith","WI","5R06-006","5R06-50295","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,17,"MB","DO",6,NA,1.5375,NA,0.0651,NA,36.0578,NA,1.5276,NA,23.6037,NA,0,NA,NA,33792,NA,518763,NA,21978,NA,14387,NA,0,NA,242730,NA,"No",NA,NA,NA,NA,NA,NA
"City of Simi Valley, dba: Simi Valley Transit","Simi Valley","CA","9050","90050","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",125206,17,"MB","DO",6,NA,1.0428,NA,0.0698,NA,149.0339,NA,9.9793,NA,14.9342,NA,0,NA,NA,278129,NA,3983229,NA,266718,NA,26727,NA,0,NA,376506,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Area Regional Transit Authority, dba: Mountain Transit","Big Bear Lake","CA","9R02-050","9R02-91012","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,17,"DR","DO",6,NA,5.8691,NA,0.1337,NA,73.5902,NA,1.6759,NA,43.911,NA,0,NA,NA,87766,NA,656645,NA,14954,NA,8923,NA,0,NA,126160,NA,"No",NA,NA,NA,NA,NA,NA
"City of Danville Mass Transit System","Danville","VA","3069","3R06-30069","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"MB","DO",6,NA,0.5588,NA,0.1339,NA,67.3246,NA,16.1318,NA,4.1734,NA,0,NA,NA,158225,NA,1181682,NA,283145,NA,17552,NA,0,NA,263468,NA,"No",NA,NA,NA,NA,NA,NA
"County of Muskegon, dba: Muskegon Area Transit System","Muskegon Heights","MI","5037","50037","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",161280,17,"DR","DO",5,NA,2.4751,NA,0.0561,NA,98.1418,NA,2.2242,NA,44.1251,NA,0,NA,NA,45455,NA,810357,NA,18365,NA,8257,NA,0,NA,119882,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Area Regional Transit Authority, dba: Mountain Transit","Big Bear Lake","CA","9R02-050","9R02-91012","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,17,"CB","DO",3,NA,6.4447,NA,0.1337,NA,129.1462,NA,2.6784,NA,48.2176,NA,0,NA,NA,139231,NA,1041693,NA,21604,NA,8066,NA,0,NA,199756,NA,"No",NA,NA,NA,NA,NA,NA
"Isanti County","Cambridge","MN","5R04-013","5R04-50264","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,17,"DR","DO",3,NA,0.9768,NA,0.032,NA,96.8457,NA,3.1702,NA,30.5485,NA,0,NA,NA,10715,NA,335086,NA,10969,NA,3460,NA,0,NA,32345,NA,"No",NA,NA,NA,NA,NA,NA
"River Valley Metro Mass Transit District","Bourbonnais","IL","5159","50159","City, County or Local Government Unit or Department of Transportation","Full Reporter",81926,17,"DR","PT",2,NA,0.527,NA,0.0187,NA,80.0001,NA,2.839,NA,28.1788,NA,3.5141,NA,NA,10084,NA,539201,NA,19135,NA,6740,NA,153439,NA,104377,NA,"No",NA,NA,NA,NA,NA,NA
"City of Del Rio Transportation","Del Rio","TX","6R05-038","6R05-60152","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"MB","DO",2,NA,1.1392,NA,0.0623,NA,62.4016,NA,3.4143,NA,18.2767,NA,0,NA,NA,11661,NA,187080,NA,10236,NA,2998,NA,0,NA,40661,NA,"No",NA,NA,NA,NA,NA,NA
"City of Janesville, dba: Janesville Transit System","Janesville","WI","5108","50108","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69658,17,"DR","PT",2,NA,3,NA,0.2067,NA,54.1391,NA,3.7302,NA,14.5138,NA,0,NA,NA,18912,NA,91495,NA,6304,NA,1690,NA,0,NA,25249,NA,"No",NA,NA,NA,NA,NA,NA
"City of Cleburne","Cleburne","TX","6113","60113","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5121892,17,"CB","DO",2,NA,0.8449,NA,0.0255,NA,69.931,NA,2.1085,NA,33.1666,NA,0,NA,NA,3383,NA,132799,NA,4004,NA,1899,NA,0,NA,54126,NA,"No",NA,NA,NA,NA,NA,NA
"River Valley Metro Mass Transit District","Bourbonnais","IL","5159","50159","City, County or Local Government Unit or Department of Transportation","Full Reporter",81926,17,"CB","PT",2,NA,1.7135,NA,0.0593,NA,73.624,NA,2.5489,NA,28.8841,NA,0.6018,NA,NA,39710,NA,669389,NA,23175,NA,9092,NA,1112304,NA,316684,NA,"No",NA,NA,NA,NA,NA,NA
"Lincoln County","Lincolnton","NC","4R06-074","4R06-40942","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"MB","DO",2,NA,0,NA,0,NA,31.2917,NA,1.991,NA,15.7162,NA,0,NA,NA,0,NA,73379,NA,4669,NA,2345,NA,0,NA,24665,NA,"No",NA,NA,NA,NA,NA,NA
"Incorporated County of Los Alamos","Los Alamos","NM","6R03-012","6R03-60215","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"DR","DO",2,NA,0,NA,0,NA,109.9427,NA,2.2598,NA,48.6519,NA,0,NA,NA,0,NA,320373,NA,6585,NA,2914,NA,0,NA,49671,NA,"No",NA,NA,NA,NA,NA,NA
"Yankton Transit, Inc.","Yankton","SD","8R04-021","8R04-80271","Private-Non-Profit Corporation","Rural Reporter",0,17,"DR","DO",17,NA,1.2307,NA,0.1964,NA,37.6144,NA,6.0042,NA,6.2647,NA,0,NA,NA,137640,NA,700643,NA,111840,NA,18627,NA,0,NA,204874,NA,"No",NA,NA,NA,NA,NA,NA
"Delaware, Dubuque & Jackson County Regional Transi","Dubuque","IA","7R01-008","7R01-70136","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,17,"DR","DO",17,NA,0.773,NA,0.0417,NA,66.8142,NA,3.6013,NA,18.5528,NA,0,NA,NA,76549,NA,1837191,NA,99025,NA,27497,NA,0,NA,406660,NA,"No",NA,NA,NA,NA,NA,NA
"Onslow United Transit System","Jacksonville","NC","4227","40227","Private-Non-Profit Corporation","Reduced Reporter",105419,17,"DR","DO",17,NA,11.5271,NA,0.6115,NA,41.3107,NA,2.1913,NA,18.8518,NA,0,NA,NA,949617,NA,1553033,NA,82381,NA,37594,NA,0,NA,730096,NA,"No",NA,NA,NA,NA,NA,NA
"Hancock Area Transportation Services","Findlay","OH","5R05-054","5R05-50377","Private-Non-Profit Corporation","Rural Reporter",0,17,"DR","DO",17,NA,1.0667,NA,0.0328,NA,41.7997,NA,1.2867,NA,32.4848,NA,0,NA,NA,40284,NA,1226820,NA,37766,NA,29350,NA,0,NA,456612,NA,"No",NA,NA,NA,NA,NA,NA
"Lifestream Services, Inc.","YORKTOWN","IN","5R02-037","5R02-50307","Area Agency on Aging","Rural Reporter",0,17,"DR","DO",17,NA,0.6771,NA,0.0249,NA,53.2435,NA,1.9591,NA,27.1769,NA,0,NA,NA,29093,NA,1167736,NA,42968,NA,21932,NA,0,NA,383910,NA,"No",NA,NA,NA,NA,NA,NA
"Gulf County ARC","Port St. Joe","FL","4R02-016","4R02-40968","Private-Non-Profit Corporation","Rural Reporter",0,17,"DR","DO",17,NA,0.4671,NA,0.0105,NA,53.0338,NA,1.1947,NA,44.3905,NA,0,NA,NA,9959,NA,946495,NA,21322,NA,17847,NA,0,NA,323588,NA,"No",NA,NA,NA,NA,NA,NA
"City of Asheville, dba: ART (Asheville Redefines Transit)","Asheville","NC","4005","40005","City, County or Local Government Unit or Department of Transportation","Full Reporter",280648,17,"MB","PT",17,NA,0.2573,NA,0.0652,NA,96.3571,NA,24.4217,NA,3.9456,NA,1.2902,NA,NA,509193,NA,7807142,NA,1978720,NA,81023,NA,6051328,NA,1090122,NA,"No",NA,NA,NA,NA,NA,NA
"City of  Ottawa","Ottawa","IL","5R01-061","5R01-50219","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"DR","DO",17,NA,1.6104,NA,0.0664,NA,38.1367,NA,1.5719,NA,24.2609,NA,0,NA,NA,83655,NA,1260305,NA,51948,NA,33047,NA,0,NA,509552,NA,"No",NA,NA,NA,NA,NA,NA
"Livingston Council on Aging","Denham Springs","LA","6R02-015","6R02-60200","Area Agency on Aging","Rural Reporter",0,17,"DR","DO",17,NA,0.0701,NA,0.0057,NA,43.4515,NA,3.5336,NA,12.2966,NA,0,NA,NA,2335,NA,409835,NA,33329,NA,9432,NA,0,NA,183580,NA,"No",NA,NA,NA,NA,NA,NA
"City of DeKalb","DeKalb","IL","5176","50176","City, County or Local Government Unit or Department of Transportation","Full Reporter",68545,17,"MB","PT",17,NA,3.3195,NA,0.8712,NA,70.8705,NA,18.6006,NA,3.8101,NA,1.7488,NA,NA,1691384,NA,1941356,NA,509527,NA,27393,NA,1110139,NA,302177,NA,"No",NA,NA,NA,NA,NA,NA
"Charlevoix County Public Transportation","Boyne City","MI","5R03-021","5R03-50313","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"DR","DO",17,NA,0.9958,NA,0.0415,NA,68.454,NA,2.8527,NA,23.9963,NA,0,NA,NA,80908,NA,1949775,NA,81253,NA,28483,NA,0,NA,588021,NA,"No",NA,NA,NA,NA,NA,NA
"Tazewell County","Pekin","IL","5R01-024","5R01-50420","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"DR","DO",17,NA,3.0601,NA,0.1473,NA,54.3774,NA,2.617,NA,20.7785,NA,0,NA,NA,113141,NA,768244,NA,36973,NA,14128,NA,0,NA,443605,NA,"No",NA,NA,NA,NA,NA,NA
"Otsego County","Cooperstown","NY",NA,"2R02-20998","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"MB","PT",17,NA,0.7506,NA,0.0712,NA,62.6844,NA,5.9494,NA,10.5363,NA,0,NA,NA,61333,NA,860908,NA,81709,NA,13734,NA,0,NA,278866,NA,"No",NA,NA,NA,NA,NA,NA
"Chenango County","Norwich","NY","2R02-017","2R02-20935","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"MB","DO",17,NA,0.2287,NA,0.0051,NA,106.3869,NA,2.3826,NA,44.6523,NA,0,NA,NA,17582,NA,3432467,NA,76871,NA,32264,NA,0,NA,666283,NA,"No",NA,NA,NA,NA,NA,NA
"County of Carbon, dba: Carbon County Community Transit","Jim Thorpe","PA","3R04-002","30167","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",664651,17,"DR","PT",16,NA,1.1745,NA,0.0292,NA,87.1219,NA,2.1633,NA,40.2735,NA,0,NA,NA,46799,NA,1604698,NA,39845,NA,18419,NA,0,NA,348744,NA,"No",NA,NA,NA,NA,NA,NA
"Lincoln County","Lincolnton","NC","4R06-074","4R06-40942","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"DR","DO",15,NA,0.1121,NA,0.0043,NA,36.541,NA,1.3912,NA,26.2658,NA,0,NA,NA,4772,NA,1118373,NA,42579,NA,30606,NA,0,NA,573648,NA,"No",NA,NA,NA,NA,NA,NA
"Incorporated County of Los Alamos","Los Alamos","NM","6R03-012","6R03-60215","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"MB","DO",15,NA,0,NA,0,NA,110.1736,NA,15.1162,NA,7.2885,NA,0,NA,NA,0,NA,3296394,NA,452276,NA,29920,NA,0,NA,575734,NA,"No",NA,NA,NA,NA,NA,NA
"City of Del Rio Transportation","Del Rio","TX","6R05-038","6R05-60152","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"DR","DO",15,NA,2.2334,NA,0.0622,NA,72.5145,NA,2.0201,NA,35.8964,NA,0,NA,NA,70008,NA,1125208,NA,31346,NA,15517,NA,0,NA,228302,NA,"No",NA,NA,NA,NA,NA,NA
"City of Janesville, dba: Janesville Transit System","Janesville","WI","5108","50108","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69658,17,"MB","DO",15,NA,1.0543,NA,0.1383,NA,120.0744,NA,15.7533,NA,7.6222,NA,0,NA,NA,480055,NA,3470510,NA,455317,NA,28903,NA,0,NA,439808,NA,"No",NA,NA,NA,NA,NA,NA
"City of Cleburne","Cleburne","TX","6113","60113","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5121892,17,"DR","DO",15,NA,2.4209,NA,0.0835,NA,51.3203,NA,1.7701,NA,28.9924,NA,0,NA,NA,80518,NA,964258,NA,33259,NA,18789,NA,0,NA,299475,NA,"No",NA,NA,NA,NA,NA,NA
"Isanti County","Cambridge","MN","5R04-013","5R04-50264","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,17,"MB","DO",14,NA,1.042,NA,0.0435,NA,67.986,NA,2.8371,NA,23.9629,NA,0,NA,NA,70033,NA,1610520,NA,67209,NA,23689,NA,0,NA,457056,NA,"No",NA,NA,NA,NA,NA,NA
"River Valley Metro Mass Transit District","Bourbonnais","IL","5159","50159","City, County or Local Government Unit or Department of Transportation","Full Reporter",81926,17,"MB","PT",13,NA,0.4457,NA,0.046,NA,97.1049,NA,10.0276,NA,9.6837,NA,1.2642,NA,NA,280461,NA,6093427,NA,629245,NA,62751,NA,4820017,NA,965618,NA,"No",NA,NA,NA,NA,NA,NA
"County of Muskegon, dba: Muskegon Area Transit System","Muskegon Heights","MI","5037","50037","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",161280,17,"MB","DO",12,NA,0.7073,NA,0.0874,NA,88.7977,NA,10.9775,NA,8.0891,NA,0,NA,NA,326681,NA,3736252,NA,461888,NA,42076,NA,0,NA,610829,NA,"No",NA,NA,NA,NA,NA,NA
"City of Danville Mass Transit System","Danville","VA","3069","3R06-30069","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"DR","DO",11,NA,3.5586,NA,0.1367,NA,78.3869,NA,3.0105,NA,26.0376,NA,0,NA,NA,197391,NA,1444278,NA,55469,NA,18425,NA,0,NA,276157,NA,"No",NA,NA,NA,NA,NA,NA
"Rusk County Transit Commission","Ladysmith","WI","5R06-006","5R06-50295","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,17,"DR","DO",11,NA,13.0509,NA,0.4895,NA,42.4503,NA,1.5921,NA,26.6622,NA,0,NA,NA,448390,NA,916034,NA,34357,NA,21579,NA,0,NA,340966,NA,"No",NA,NA,NA,NA,NA,NA
"City of Simi Valley, dba: Simi Valley Transit","Simi Valley","CA","9050","90050","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",125206,17,"DR","DO",11,NA,1.9521,NA,0.0247,NA,186.2007,NA,2.3599,NA,78.9032,NA,0,NA,NA,79354,NA,3207494,NA,40651,NA,17226,NA,0,NA,159508,NA,"No",NA,NA,NA,NA,NA,NA
"Nevada County Transit Services","Nevada City","CA","9R02-012","9R02-91095","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,17,"MB","DO",10,NA,0.9751,NA,0.0852,NA,145.4946,NA,12.7068,NA,11.4502,NA,0,NA,NA,199691,NA,2344937,NA,204795,NA,16117,NA,0,NA,303195,NA,"No",NA,NA,NA,NA,NA,NA
