"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"City of Columbia, dba: Go COMO","Columbia","MO","7016","70016","City, County or Local Government Unit or Department of Transportation","Full Reporter",124748,25,"DR","DO",9,NA,2.0624,NA,0.0574,NA,86.2823,NA,2.4006,NA,35.9426,NA,9.656,"Q",NA,78487,NA,1367833,NA,38056,NA,15853,NA,141656,"Q",197044,NA,"Yes",NA,NA,NA,NA,NA,NA
"Greater Lynchburg Transit Company","Lynchburg","VA","3008","30008","Independent Public Agency or Authority of Transit Service","Full Reporter",116636,25,"DR","DO",8,NA,2.4993,NA,0.0557,NA,67.6538,NA,1.5089,NA,44.8378,NA,7.5684,NA,NA,46622,NA,836404,NA,18654,NA,12363,NA,110512,NA,134852,NA,"No",NA,NA,NA,NA,NA,NA
"Lake Erie Transportation Commission, dba: Lake Erie Transit","Monroe","MI",NA,"50522","Independent Public Agency or Authority of Transit Service","Full Reporter",51240,25,"MB","DO",8,NA,0.6796,NA,0.0767,NA,100.1704,NA,11.2987,NA,8.8657,NA,2.8825,NA,NA,144233,NA,1881601,NA,212234,NA,18784,NA,652775,NA,216975,NA,"No",NA,NA,NA,NA,NA,NA
"McLennan County","Waco","TX",NA,"6R05-66276","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,25,"DR","PT",7,NA,0,NA,0,NA,28.4845,NA,1.0479,NA,27.1837,NA,0,NA,NA,0,NA,109523,NA,4029,NA,3845,NA,0,NA,63930,NA,"No",NA,NA,NA,NA,NA,NA
"City of Montgomery, dba: Montgomery Transit - The M","Montgomery","AL","4044","40044","City, County or Local Government Unit or Department of Transportation","Full Reporter",263907,25,"DR","DO",6,NA,3.2168,NA,0.0392,NA,91.7072,NA,1.1174,NA,82.0693,NA,7.5735,NA,NA,60237,NA,1536830,NA,18726,NA,16758,NA,202921,NA,205470,NA,"No",NA,NA,NA,NA,NA,NA
"Bis-Man Transit Board","Bismarck","ND","8019","80019","Independent Public Agency or Authority of Transit Service","Reduced Reporter",81955,25,"MB","PT",6,NA,0.9358,NA,0.0365,NA,77.1942,NA,3.0133,NA,25.6177,NA,0,NA,NA,51884,NA,1420374,NA,55445,NA,18400,NA,0,NA,307701,NA,"No",NA,NA,NA,NA,NA,NA
"Montrose County Seniors, dba: All Points Transit","Montrose","CO",NA,"8R01-88215","Private-Non-Profit Corporation","Rural Reporter",0,25,"MB","DO",6,NA,0.5397,NA,0.0297,NA,50.9145,NA,2.8044,NA,18.1554,NA,0,NA,NA,9206,NA,309713,NA,17059,NA,6083,NA,0,NA,62163,NA,"No",NA,NA,NA,NA,NA,NA
"Connecticut Department of Transportation - CTTransit New Britain -Dattco., dba: DATTCO","New Britain","CT","1045","10045","Private Provider Reporting on Behalf of a Public Entity","Full Reporter",924859,25,"MB","PT",5,NA,0.538,NA,0.0698,NA,51.5086,NA,6.6833,NA,7.7071,NA,1.5024,NA,NA,73091,NA,1047066,NA,135858,NA,20328,NA,696952,NA,195121,NA,"No",NA,NA,NA,NA,NA,NA
"Lowcountry Regional Transportation Authority, dba: Palmetto Breeze","Bluffton","SC","4R07-007","41092","Independent Public Agency or Authority of Transit Service","Reduced Reporter",68998,25,"MB","DO",5,NA,0.8839,NA,0.0316,NA,123.2593,NA,4.4127,NA,27.9327,NA,0,NA,NA,19240,NA,608038,NA,21768,NA,4933,NA,0,NA,77871,NA,"No",NA,NA,NA,NA,NA,NA
"Baker Council on Aging","Macclenny","FL","4R02-002","4R02-41170","Private-Non-Profit Corporation","Rural Reporter",0,25,"MB","DO",4,NA,1.5414,NA,0.0237,NA,56.4767,NA,0.8694,NA,64.9572,NA,0,NA,NA,6272,NA,264311,NA,4069,NA,4680,NA,0,NA,85292,NA,"No",NA,NA,NA,NA,NA,NA
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department","Athens","GA","4047","40047","City, County or Local Government Unit or Department of Transportation","Full Reporter",128754,25,"DR","DO",3,NA,4.0502,NA,0.0408,NA,107.54,NA,1.0828,NA,99.3122,NA,17.0565,NA,NA,21863,NA,536087,NA,5398,NA,4985,NA,31430,NA,50635,NA,"No",NA,NA,NA,NA,NA,NA
"Claiborne County Human Resource Agency","Port Gibson","MS","4R05-003","4R05-41096","Private-Non-Profit Corporation","Rural Reporter",0,25,"DR","DO",25,NA,8.8139,NA,0.2925,NA,92.413,NA,3.0668,NA,30.1334,NA,0,NA,NA,487627,NA,1667131,NA,55325,NA,18040,NA,0,NA,704446,NA,"No",NA,NA,NA,NA,NA,NA
"Cadillac/Wexford Transit Authority","Cadillac","MI","5R03-017","5R03-50374","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,25,"DR","DO",25,NA,0.8912,NA,0.038,NA,53.2488,NA,2.2695,NA,23.463,NA,0,NA,NA,97555,NA,2568349,NA,109464,NA,48233,NA,0,NA,910984,NA,"No",NA,NA,NA,NA,NA,NA
"Four County Mental Health, Inc.","Independence","KS","7R02-124","7R02-70209","Private-Non-Profit Corporation","Rural Reporter",0,25,"DR","DO",25,NA,1.4773,NA,0.059,NA,33.4207,NA,1.3348,NA,25.0378,NA,0,NA,NA,65446,NA,1109201,NA,44301,NA,33189,NA,0,NA,656953,NA,"No",NA,NA,NA,NA,NA,NA
"MAGB Transportation, Inc.","Fairview","OK",NA,"6R04-66274","Private-Non-Profit Corporation","Rural Reporter",0,25,"DR","DO",25,NA,3.0972,NA,0.0569,NA,32.3487,NA,0.5945,NA,54.4164,NA,0,NA,NA,75721,NA,1330373,NA,24448,NA,41126,NA,0,NA,745699,NA,"No",NA,NA,NA,NA,NA,NA
"Morris County Human Services","Morristown","NJ","2210","20210","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",18351295,25,"DR","DO",25,NA,0,NA,0,NA,148.9849,NA,1.7843,NA,83.498,NA,0,NA,NA,0,NA,1798546,NA,21540,NA,12072,NA,0,NA,203410,NA,"No",NA,NA,NA,NA,NA,NA
"Clinton Area Transit System","St. Johns","MI","5R03-023","5R03-50314","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,25,"DR","DO",25,NA,1.2895,NA,0.0311,NA,78.7506,NA,1.9006,NA,41.4345,NA,0,NA,NA,53110,NA,1706604,NA,41188,NA,21671,NA,0,NA,473118,NA,"No",NA,NA,NA,NA,NA,NA
"MIDAS Council of Governments","Fort Dodge","IA","7R01-005","7R01-70256","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,25,"DR","DO",25,NA,0.7952,NA,0.0879,NA,44.9712,NA,4.9728,NA,9.0435,NA,0,NA,NA,82967,NA,943541,NA,104334,NA,20981,NA,0,NA,218332,NA,"No",NA,NA,NA,NA,NA,NA
"Central Florida Commuter Rail, dba: SunRail","Tallahassee","FL","4232","40232","State Government Unit or Department of Transportation","Full Reporter",1510516,25,"CR","PT",25,NA,2.1768,NA,0.0553,NA,1421.8252,NA,36.1102,NA,39.3746,NA,2.364,NA,NA,2706932,NA,48964817,NA,1243563,NA,34438,NA,20712830,NA,959969,NA,"No",NA,NA,NA,NA,NA,NA
"Northeast KY Area Development Council","Olive Hill","KY","4R04-014","4R04-41094","Private-Non-Profit Corporation","Rural Reporter",0,25,"DR","DO",25,NA,0.4117,NA,0.0207,NA,37.0988,NA,1.8612,NA,19.9329,NA,0,NA,NA,23875,NA,1155849,NA,57987,NA,31156,NA,0,NA,572755,NA,"No",NA,NA,NA,NA,NA,NA
"Regional Transportation Program, Inc.","Portland","ME","1069","10069","Private-Non-Profit Corporation","Reduced Reporter",203914,25,"DR","DO",25,NA,20.7829,NA,0.4563,NA,98.6475,NA,2.166,NA,45.5439,NA,0,NA,NA,1092390,NA,2393879,NA,52562,NA,24267,NA,0,NA,394921,NA,"No",NA,NA,NA,NA,NA,NA
"County of Mercer","Trenton","NJ","2211","20211","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",296668,25,"DR","DO",25,NA,0,NA,0,NA,123.5782,NA,2.9734,NA,41.5612,NA,0,NA,NA,0,NA,2309305,NA,55564,NA,18687,NA,0,NA,256496,NA,"No",NA,NA,NA,NA,NA,NA
"Southwest Oklahoma Community Action Group, Inc., dba: Southwest Transit","Altus","OK","6R04-018","6R04-60233","Private-Non-Profit Corporation","Rural Reporter",0,25,"DR","DO",25,NA,0.2611,NA,0.0177,NA,34.233,NA,2.32,NA,14.7554,NA,0,NA,NA,13984,NA,790405,NA,53567,NA,23089,NA,0,NA,279303,NA,"No",NA,NA,NA,NA,NA,NA
"Union County, dba: Union County Transportation","Monroe","NC","4215","40215","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1249442,25,"DR","DO",24,NA,0.2515,NA,0.0103,NA,38.7665,NA,1.5877,NA,24.4167,NA,0,NA,NA,17047,NA,1654865,NA,67776,NA,42688,NA,0,NA,652347,NA,"No",NA,NA,NA,NA,NA,NA
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department","Athens","GA","4047","40047","City, County or Local Government Unit or Department of Transportation","Full Reporter",128754,25,"MB","DO",22,NA,0.5709,NA,0.1252,NA,80.2614,NA,17.5974,NA,4.561,NA,1.2565,NA,NA,764008,NA,6103880,NA,1338285,NA,76050,NA,4857975,NA,869004,NA,"No",NA,NA,NA,NA,NA,NA
"Baker Council on Aging","Macclenny","FL","4R02-002","4R02-41170","Private-Non-Profit Corporation","Rural Reporter",0,25,"DR","DO",21,NA,0.6993,NA,0.0142,NA,48.4149,NA,0.9864,NA,49.0825,NA,0,NA,NA,11817,NA,829396,NA,16898,NA,17131,NA,0,NA,314732,NA,"No",NA,NA,NA,NA,NA,NA
"Connecticut Department of Transportation - CTTransit New Britain -Dattco., dba: DATTCO","New Britain","CT","1045","10045","Private Provider Reporting on Behalf of a Public Entity","Full Reporter",924859,25,"CB","PT",20,NA,0.8348,NA,0.0375,NA,85.5671,NA,3.8424,NA,22.2693,NA,0.8865,NA,NA,144040,NA,3842560,NA,172550,NA,44907,NA,4334757,NA,760204,NA,"No",NA,NA,NA,NA,NA,NA
"McLennan County","Waco","TX",NA,"6R05-66276","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,25,"CB","DO",2,NA,3.3166,NA,0.0791,NA,114.636,NA,2.7331,NA,41.9431,NA,0,NA,NA,39096,NA,494425,NA,11788,NA,4313,NA,0,NA,92874,NA,"No",NA,NA,NA,NA,NA,NA
"Bis-Man Transit Board","Bismarck","ND","8019","80019","Independent Public Agency or Authority of Transit Service","Reduced Reporter",81955,25,"DR","PT",19,NA,2.3584,NA,0.0816,NA,72.1047,NA,2.4947,NA,28.9033,NA,0,NA,NA,168945,NA,2070486,NA,71635,NA,28715,NA,0,NA,378456,NA,"No",NA,NA,NA,NA,NA,NA
"Montrose County Seniors, dba: All Points Transit","Montrose","CO",NA,"8R01-88215","Private-Non-Profit Corporation","Rural Reporter",0,25,"DR","DO",19,NA,6.6593,NA,0.1627,NA,57.2746,NA,1.399,NA,40.9397,NA,0,NA,NA,158517,NA,974528,NA,23804,NA,17015,NA,0,NA,218603,NA,"No",NA,NA,NA,NA,NA,NA
"City of Montgomery, dba: Montgomery Transit - The M","Montgomery","AL","4044","40044","City, County or Local Government Unit or Department of Transportation","Full Reporter",263907,25,"MB","DO",19,NA,0.8667,NA,0.0725,NA,71.5205,NA,5.9859,NA,11.9482,NA,2.7341,NA,NA,396138,NA,5461308,NA,457082,NA,76360,NA,1997448,NA,1250144,NA,"No",NA,NA,NA,NA,NA,NA
"Greater Lynchburg Transit Company","Lynchburg","VA","3008","30008","Independent Public Agency or Authority of Transit Service","Full Reporter",116636,25,"MB","DO",17,NA,1.1589,NA,0.1295,NA,95.5666,NA,10.675,NA,8.9524,NA,2.0125,"W",NA,796346,NA,6151716,NA,687159,NA,64371,NA,3056696,"W",956528,NA,"Yes",NA,NA,NA,NA,NA,NA
"Lake Erie Transportation Commission, dba: Lake Erie Transit","Monroe","MI",NA,"50522","Independent Public Agency or Authority of Transit Service","Full Reporter",51240,25,"DR","DO",17,NA,0.9592,NA,0.0438,NA,98.886,NA,4.5163,NA,21.8953,NA,4.1435,NA,NA,97655,NA,2229186,NA,101811,NA,22543,NA,537990,NA,335454,NA,"No",NA,NA,NA,NA,NA,NA
"City of Columbia, dba: Go COMO","Columbia","MO","7016","70016","City, County or Local Government Unit or Department of Transportation","Full Reporter",124748,25,"MB","DO",16,NA,2.3545,NA,0.2201,NA,178.6284,NA,16.6957,NA,10.699,NA,3.8788,NA,NA,1055673,NA,4797065,NA,448364,NA,26855,NA,1236724,NA,364228,NA,"No",NA,NA,NA,NA,NA,NA
"McLennan County","Waco","TX",NA,"6R05-66276","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,25,"DR","DO",16,NA,7.4127,NA,0.1485,NA,62.6818,NA,1.2559,NA,49.908,NA,0,NA,NA,154955,NA,1043276,NA,20904,NA,16644,NA,0,NA,408006,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Action Program, Inc.","Waite Park","MN","5R04-019","5R04-50474","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,25,"MB","DO",15,NA,1.0614,NA,0.035,NA,94.6114,NA,3.1184,NA,30.3394,NA,0,NA,NA,51812,NA,1481047,NA,48816,NA,15654,NA,0,NA,235665,NA,"No",NA,NA,NA,NA,NA,NA
"Treasure Valley Transit","Nampa","ID","0R01-012","373","Private-Non-Profit Corporation","Reduced Reporter",151499,25,"DR","DO",15,NA,17.0461,NA,0.3732,NA,79.8889,NA,1.7489,NA,45.68,NA,0,NA,NA,546686,NA,1465003,NA,32071,NA,18338,NA,0,NA,201162,NA,"No",NA,NA,NA,NA,NA,NA
"City of Johnson City, dba: Johnson City Transit System","Johnson City","TN","4054","40054","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",120415,25,"MB","DO",15,NA,0.7469,NA,0.1577,NA,71.3694,NA,15.071,NA,4.7355,NA,0,NA,NA,333830,NA,2116603,NA,446961,NA,29657,NA,0,NA,398948,NA,"No",NA,NA,NA,NA,NA,NA
"City of Galveston, dba: Island Transit","Galveston","TX","6015","60015","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",54770,25,"DR","TX",15,NA,1.97,NA,0.1416,NA,64.0986,NA,4.6064,NA,13.915,NA,0,NA,NA,36452,NA,257484,NA,18504,NA,4017,NA,0,NA,67916,NA,"No",NA,NA,NA,NA,NA,NA
"County of Lebanon Transit Authority, dba: Lebanon Transit","Lebanon","PA","3095","30095","Independent Public Agency or Authority of Transit Service","Full Reporter",77086,25,"MB","DO",13,NA,1.1927,NA,0.0965,NA,108.2536,NA,8.7553,NA,12.3643,NA,2.6996,NA,NA,296201,NA,3070612,NA,248344,NA,28365,NA,1137415,NA,489943,NA,"No",NA,NA,NA,NA,NA,NA
"County of Lebanon Transit Authority, dba: Lebanon Transit","Lebanon","PA","3095","30095","Independent Public Agency or Authority of Transit Service","Full Reporter",77086,25,"DR","DO",12,NA,19.9864,NA,0.5718,NA,94.8951,NA,2.7147,NA,34.9563,NA,4.0259,NA,NA,786125,NA,1374935,NA,39333,NA,14489,NA,341522,NA,220162,NA,"No",NA,NA,NA,NA,NA,NA
"Lowcountry Regional Transportation Authority, dba: Palmetto Breeze","Bluffton","SC","4R07-007","41092","Independent Public Agency or Authority of Transit Service","Reduced Reporter",68998,25,"DR","DO",10,NA,1.2737,NA,0.036,NA,71.0286,NA,2.0078,NA,35.3761,NA,0,NA,NA,23893,NA,663620,NA,18759,NA,9343,NA,0,NA,174689,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Action Program, Inc.","Waite Park","MN","5R04-019","5R04-50474","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,25,"DR","DO",10,NA,0.5054,NA,0.0224,NA,66.7749,NA,2.9612,NA,22.5503,NA,0,NA,NA,30633,NA,1366682,NA,60606,NA,20467,NA,0,NA,203870,NA,"No",NA,NA,NA,NA,NA,NA
"City of Galveston, dba: Island Transit","Galveston","TX","6015","60015","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",54770,25,"MB","DO",10,NA,0.5578,NA,0.0483,NA,112.17,NA,9.7135,NA,11.5478,NA,0,NA,NA,131026,NA,2712494,NA,234892,NA,24182,NA,0,NA,307363,NA,"No",NA,NA,NA,NA,NA,NA
"Lowcountry Regional Transportation Authority, dba: Palmetto Breeze","Bluffton","SC","4R07-007","41092","Independent Public Agency or Authority of Transit Service","Reduced Reporter",68998,25,"CB","DO",10,NA,2.522,NA,0.246,NA,98.1997,NA,9.5805,NA,10.2499,NA,0,NA,NA,430661,NA,1750311,NA,170763,NA,17824,NA,0,NA,415118,NA,"No",NA,NA,NA,NA,NA,NA
"Treasure Valley Transit","Nampa","ID","0R01-012","373","Private-Non-Profit Corporation","Reduced Reporter",151499,25,"MB","DO",10,NA,0.2799,NA,0.0144,NA,69.992,NA,3.595,NA,19.4692,NA,0,NA,NA,15802,NA,1099155,NA,56456,NA,15704,NA,0,NA,352829,NA,"No",NA,NA,NA,NA,NA,NA
"City of Johnson City, dba: Johnson City Transit System","Johnson City","TN","4054","40054","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",120415,25,"DR","DO",10,NA,2.1181,NA,0.0486,NA,113.0591,NA,2.5963,NA,43.5458,NA,0,NA,NA,77555,NA,1594472,NA,36616,NA,14103,NA,0,NA,211628,NA,"No",NA,NA,NA,NA,NA,NA
"Union County, dba: Union County Transportation","Monroe","NC","4215","40215","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1249442,25,"DR","PT",1,NA,0,NA,0,NA,15.9258,NA,0.8233,NA,19.3436,NA,0,NA,NA,0,NA,16945,NA,876,NA,1064,NA,0,NA,21477,NA,"No",NA,NA,NA,NA,NA,NA
"Macatawa Area Express Transportation Authority","Holland","MI","5184","50184","Independent Public Agency or Authority of Transit Service","Full Reporter",99941,24,"MB","DO",9,NA,0.306,NA,0.029,NA,97.6627,NA,9.2648,NA,10.5413,NA,2.6755,NA,NA,48290,NA,1663489,NA,157807,NA,17033,NA,621760,NA,219970,NA,"No",NA,NA,NA,NA,NA,NA
"Coos County Area Transit","Coos Bay","OR","0R02-006","0R02-00307","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,24,"DR","DO",9,NA,1.4671,NA,0.0382,NA,46.213,NA,1.2034,NA,38.4012,NA,0,NA,NA,19797,NA,518186,NA,13494,NA,11213,NA,0,NA,82974,NA,"No",NA,NA,NA,NA,NA,NA
"RiverCities Transit","Longview","WA","16","16","City, County or Local Government Unit or Department of Transportation","Full Reporter",63952,24,"MB","DO",9,NA,0.3823,NA,0.0222,NA,166.2136,NA,9.6307,NA,17.2588,NA,4.0419,NA,NA,78036,NA,3522564,NA,204103,NA,21193,NA,871520,NA,265192,NA,"No",NA,NA,NA,NA,NA,NA
"Access Johnson County","Franklin","IN","5R02-036","50256","Private-Non-Profit Corporation","Reduced Reporter",1487483,24,"MB","DO",8,NA,0.7982,NA,0.0426,NA,37.7255,NA,2.0139,NA,18.7323,NA,0,NA,NA,20426,NA,479340,NA,25589,NA,12706,NA,0,NA,157205,NA,"No",NA,NA,NA,NA,NA,NA
"City of Amarillo, dba: Amarillo City Transit","Amarillo","TX","6001","60001","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",196651,24,"DR","DO",8,NA,1.1671,NA,0.0286,NA,84.5576,NA,2.0705,NA,40.8385,NA,0,NA,NA,42106,NA,1473331,NA,36077,NA,17424,NA,0,NA,254232,NA,"No",NA,NA,NA,NA,NA,NA
"City of Brownsville, dba: Brownsville Metro (BMetro)","Brownsville","TX","6014","60014","City, County or Local Government Unit or Department of Transportation","Full Reporter",217585,24,"DR","DO",8,NA,1.157,NA,0.0206,NA,99.7604,NA,1.7724,NA,56.2845,NA,11.141,NA,NA,22924,NA,1115222,NA,19814,NA,11179,NA,100101,NA,115518,NA,"No",NA,NA,NA,NA,NA,NA
"Flint Hills Area Transportation","Manhattan","KS","7053","70053","Private-Non-Profit Corporation","Reduced Reporter",54622,24,"DR","DO",8,NA,1.457,NA,0.0543,NA,64.4295,NA,2.4014,NA,26.83,NA,0,NA,NA,38589,NA,710593,NA,26485,NA,11029,NA,0,NA,182299,NA,"No",NA,NA,NA,NA,NA,NA
"City of Madera","Madera","CA","9199","90199","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",78413,24,"DR","PT",8,NA,3.0292,NA,0.035,NA,137.3236,NA,1.5851,NA,86.6361,NA,0,NA,NA,38637,NA,1105043,NA,12755,NA,8047,NA,0,NA,72130,NA,"No",NA,NA,NA,NA,NA,NA
"Chemung County, dba: C TRAN","Elmira","NY","2005","20005","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",67983,24,"DR","PT",7,NA,2.1367,NA,0.0333,NA,152.6461,NA,2.3794,NA,64.1533,NA,0,NA,NA,16335,NA,490452,NA,7645,NA,3213,NA,0,NA,50378,NA,"No",NA,NA,NA,NA,NA,NA
"Coos County Area Transit","Coos Bay","OR","0R02-006","0R02-00307","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,24,"CB","DO",7,NA,0.9503,NA,0.0178,NA,101.212,NA,1.8992,NA,53.2932,NA,0,NA,NA,4707,NA,263961,NA,4953,NA,2608,NA,0,NA,64274,NA,"No",NA,NA,NA,NA,NA,NA
"City of Mankato, dba: Mankato Transit System","Mankato","MN","5205","50205","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57584,24,"DR","DO",6,NA,0.8018,NA,0.0107,NA,169.6577,NA,2.2729,NA,74.6445,NA,0,NA,NA,8822,NA,821313,NA,11003,NA,4841,NA,0,NA,57645,NA,"No",NA,NA,NA,NA,NA,NA
"Tulare County Area Transit","Visalia","CA","9R02-008","9R02-91055","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,24,"DR","PT",5,NA,0.6403,NA,0.007,NA,146.7989,NA,1.608,NA,91.2905,NA,0,NA,NA,2740,NA,390632,NA,4279,NA,2661,NA,0,NA,48168,NA,"No",NA,NA,NA,NA,NA,NA
"Mendocino Transit Authority","Ukiah","CA","9R02-047","9R02-91047","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,24,"DR","DO",5,NA,2.3586,NA,0.0623,NA,108.198,NA,2.8578,NA,37.8599,NA,0,NA,NA,53109,NA,852492,NA,22517,NA,7879,NA,0,NA,59719,NA,"No",NA,NA,NA,NA,NA,NA
"Charlotte County Government, dba: Charlotte County Transit Division","Port Charlotte","FL","4129","40129","City, County or Local Government Unit or Department of Transportation","Full Reporter",169541,24,"DR","DO",5,NA,0,NA,0,NA,43.5905,NA,1.866,NA,23.3607,NA,1.2766,NA,NA,0,NA,88140,NA,3773,NA,2022,NA,69045,NA,32962,NA,"No",NA,NA,NA,NA,NA,NA
"Warren County","Belvidere","NJ","2R01-014","2R01-20928","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,24,"MB","PT",5,NA,0.03,NA,0.0052,NA,51.8114,NA,8.9955,NA,5.7597,NA,0,NA,NA,2139,NA,410139,NA,71208,NA,7916,NA,0,NA,188867,NA,"No",NA,NA,NA,NA,NA,NA
"Coos County Area Transit","Coos Bay","OR","0R02-006","0R02-00307","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,24,"DR","TX",5,NA,2,NA,0.2472,NA,16.1799,NA,2,NA,8.09,NA,0,NA,NA,1356,NA,5485,NA,678,NA,339,NA,0,NA,2373,NA,"No",NA,NA,NA,NA,NA,NA
"South East Area Transit","Zanesville","OH","5R05-074","5R05-50341","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,24,"MB","DO",5,NA,0.3698,NA,0.016,NA,90.5113,NA,3.9255,NA,23.0572,NA,0,NA,NA,12959,NA,808085,NA,35047,NA,8928,NA,0,NA,111254,NA,"No",NA,NA,NA,NA,NA,NA
"Frankfort Transit System","Frankfort","KY","4R04-005","4R04-41120","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,24,"MB","DO",4,NA,0.0261,NA,0.003,NA,44.5176,NA,5.1193,NA,8.696,NA,0,NA,NA,2840,NA,946000,NA,108786,NA,21250,NA,0,NA,193467,NA,"No",NA,NA,NA,NA,NA,NA
"Clackamas County Social Services, dba: Mt. Hood Express","Oregon City","OR","0R02-039","0R02-00363","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,24,"CB","PT",3,NA,1.6185,NA,0.1844,NA,76.4899,NA,8.7128,NA,8.779,NA,0,NA,NA,94524,NA,512712,NA,58402,NA,6703,NA,0,NA,189670,NA,"No",NA,NA,NA,NA,NA,NA
"Coos County Area Transit","Coos Bay","OR","0R02-006","0R02-00307","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,24,"MB","DO",3,NA,0.6204,NA,0.0353,NA,57.5915,NA,3.2809,NA,17.5534,NA,0,NA,NA,10694,NA,302586,NA,17238,NA,5254,NA,0,NA,65783,NA,"No",NA,NA,NA,NA,NA,NA
"Lee-Russell Council of Governments","Opelika","AL","4073","40073","MPO, COG or Other Planning Agency","Reduced Reporter",74741,24,"MB","DO",3,NA,0.5421,NA,0.095,NA,32.6662,NA,5.7237,NA,5.7072,NA,0,NA,NA,12262,NA,129097,NA,22620,NA,3952,NA,0,NA,63232,NA,"No",NA,NA,NA,NA,NA,NA
"Murray-Calloway County Transit Authority","Murray","KY","4R04-011","4R04-41053","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,24,"MB","DO",3,NA,0.0098,NA,0.0016,NA,26.9886,NA,4.5044,NA,5.9916,NA,0,NA,NA,251,NA,153565,NA,25630,NA,5690,NA,0,NA,65860,NA,"No",NA,NA,NA,NA,NA,NA
"Unified Human Services Transportation Systems, Inc, dba: RADAR Transit","Roanoke","VA","3R06-021","3R06-30178","Private-Non-Profit Corporation","Rural Reporter",0,24,"DR","DO",24,NA,0.6911,NA,0.0304,NA,65.5,NA,2.8776,NA,22.7617,NA,0,NA,NA,39238,NA,1292250,NA,56773,NA,19729,NA,0,NA,334316,NA,"No",NA,NA,NA,NA,NA,NA
"Roscommon County Transportation Authority","Prudenville","MI","5R03-059","5R03-50242","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,24,"DR","DO",24,NA,1.6627,NA,0.0518,NA,80.0821,NA,2.4964,NA,32.0789,NA,0,NA,NA,100609,NA,1941030,NA,60508,NA,24238,NA,0,NA,487947,NA,"No",NA,NA,NA,NA,NA,NA
"Manistee County Transportation, Inc.","Manistee","MI","5R03-048","5R03-50369","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,24,"DR","DO",24,NA,0.8973,NA,0.0406,NA,79.8812,NA,3.6138,NA,22.1047,NA,0,NA,NA,96461,NA,2376385,NA,107506,NA,29749,NA,0,NA,470635,NA,"No",NA,NA,NA,NA,NA,NA
