"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","1"
"Public Transit Services","Mineral Wells","TX","6115","60115","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5121892,27,"DR","PT",2,NA,0,NA,25.2094,NA,0,NA,2.9742,NA,0,NA,0,NA,27327,NA,0,NA,0,NA,1084,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3224,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Handitran Special Transit Division - City of Arlington","Arlington","TX","6041","60041","City, County or Local Government Unit or Department of Transportation","Full Reporter",5121892,27,"MB","PT",2,NA,0,NA,16.3058,NA,3.9199,NA,12.5155,NA,134083,NA,131817,NA,90155,NA,41662,NA,6700,NA,5529,NA,1171,NA,0,NA,0,NA,0,NA,0,NA,69198,NA,271252,NA,17.5,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Public Transit Services","Mineral Wells","TX","6115","60115","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5121892,27,"CB","DO",2,NA,0,NA,31.846,NA,0,NA,5.9939,NA,0,NA,0,NA,31432,NA,0,NA,0,NA,987,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5916,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Oxford","Oxford","MS","4R05-030","4R05-41052","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,27,"DR","DO",1,NA,0,NA,14.9772,NA,0,NA,29.7466,NA,0,NA,0,NA,11173,NA,0,NA,0,NA,746,NA,0,NA,0,NA,0,NA,0,NA,0,NA,22191,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fond du Lac Area Transit","Fond du Lac","WI","5171","50171","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",54901,27,"MB","PT",1,NA,0,NA,13.0805,NA,0,NA,19.5537,NA,0,NA,0,NA,7796,NA,0,NA,0,NA,596,NA,0,NA,0,NA,0,NA,0,NA,0,NA,11654,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Altamont Corridor Express","Stockton","CA","9182","90182","Independent Public Agency or Authority of Transit Service","Full Reporter",370583,26,"CR","PT",26,NA,8,NA,38.5566,NA,42.9985,NA,46.1189,NA,1083393,NA,1121395,NA,1078543,NA,42852,NA,34431,NA,27973,NA,6458,NA,179694,NA,172734,NA,5540,NA,4539,NA,1290085,NA,55471664,NA,172,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Regional Transportation Program, Inc.","Portland","ME","1069","10069","Private-Non-Profit Corporation","Reduced Reporter",203914,26,"DR","DO",26,NA,0,NA,14.981,NA,0,NA,2.4048,NA,0,NA,0,NA,584438,NA,0,NA,0,NA,39012,NA,0,NA,0,NA,0,NA,0,NA,0,NA,93816,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Portland Transit District","Portland","ME","1016","10016","Independent Public Agency or Authority of Transit Service","Full Reporter",203914,26,"MB","DO",26,NA,0,NA,11.7941,NA,3.83,NA,22.9713,NA,931551,NA,960216,NA,929732,NA,30484,NA,80897,NA,78830,NA,2067,NA,0,NA,0,NA,0,NA,0,NA,1810825,NA,6935460,NA,182.6,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adirondack Transit Lines, Inc,","Hurley","NY","2177","20177","Private-For-Profit Corporation","Full Reporter",18351295,26,"CB","DO",26,NA,0,NA,40.47,"Q",76.9508,NA,8.57,"Q",2350410,NA,2701996,"Q",2552769,"Q",149227,NA,66766,"Q",63078,"Q",3688,NA,0,NA,0,NA,0,NA,0,NA,540578,NA,41597934,NA,942,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seneca County Agency Transportation","Tiffin","OH","5R05-072","5R05-50440","Private-Non-Profit Corporation","Rural Reporter",0,26,"DR","DO",26,NA,0,NA,13.5887,NA,0,NA,3.4816,NA,0,NA,0,NA,376340,NA,0,NA,0,NA,27695,NA,0,NA,0,NA,0,NA,0,NA,0,NA,96423,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Jersey Transportation Authority","Camden","NJ","2200","20200","Independent Public Agency or Authority of Transit Service","Reduced Reporter",248402,26,"MB","DO",26,NA,0,NA,16.4403,NA,0,NA,5.0504,NA,0,NA,0,NA,590636,NA,0,NA,0,NA,35926,NA,0,NA,0,NA,0,NA,0,NA,0,NA,181441,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Four County Mental Health, Inc.","Independence","KS","7R02-124","7R02-70209","Private-Non-Profit Corporation","Rural Reporter",0,26,"DR","DO",26,NA,0,NA,19.5155,NA,0,NA,1.2823,NA,0,NA,0,NA,697836,NA,0,NA,0,NA,35758,NA,0,NA,0,NA,0,NA,0,NA,0,NA,45851,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Oro Valley - Transit Services Division","Oro Valley","AZ","9191","90191","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",843168,26,"DR","DO",26,NA,0,NA,14.9051,NA,0,NA,1.4889,NA,0,NA,0,NA,452504,NA,0,NA,0,NA,30359,NA,0,NA,0,NA,0,NA,0,NA,0,NA,45202,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest Oklahoma Community Action Group, Inc.","Altus","OK","6R04-018","6R04-60233","Private-Non-Profit Corporation","Rural Reporter",0,26,"DR","DO",26,NA,0,NA,19.7881,NA,0,NA,3.198,NA,0,NA,0,NA,578269,NA,0,NA,0,NA,29223,NA,0,NA,0,NA,0,NA,0,NA,0,NA,93454,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muscogee (Creek) Nation","Okmulgee","OK","6T08","66170","Tribe","Reduced Reporter",0,26,"DR","DO",25,NA,0,NA,19.4921,NA,0,NA,2.7562,NA,0,NA,0,NA,411888,NA,0,NA,0,NA,21131,NA,0,NA,0,NA,0,NA,0,NA,0,NA,58241,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Carolina","Carolina","PR","4125","40125","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",2148346,26,"MB","DO",24,NA,0,NA,7.9492,"W",0,NA,21.6933,"W",0,NA,0,NA,362164,NA,0,NA,0,NA,45560,"W",0,NA,0,NA,0,NA,0,NA,0,NA,988348,NA,0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deerfield Valley Transit Association, Inc.","West Dover","VT","1R06-005","1R06-10144","Private-Non-Profit Corporation","Rural Reporter",0,26,"MB","DO",24,NA,0,NA,16.0127,NA,0,NA,12.9178,NA,0,NA,0,NA,265891,NA,0,NA,0,NA,16605,NA,0,NA,0,NA,0,NA,0,NA,0,NA,214500,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Advance Transit, Inc. NH","Wilder","VT","1R04-001","1R04-10137","Private-Non-Profit Corporation","Rural Reporter",0,26,"MB","DO",23,NA,0,NA,12.6921,NA,0,NA,22.5498,NA,0,NA,0,NA,448234,NA,0,NA,0,NA,35316,NA,0,NA,0,NA,0,NA,0,NA,0,NA,796370,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williamsport Bureau of Transportation","Williamsport","PA","3026","30026","City, County or Local Government Unit or Department of Transportation","Full Reporter",56142,26,"MB","DO",23,NA,0,NA,15.3062,NA,4.89,NA,23.0988,NA,862635,NA,916690,NA,872026,NA,44664,NA,58975,NA,56972,NA,2003,NA,0,NA,0,NA,0,NA,0,NA,1315987,NA,6435176,NA,300.7,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muskogee County Public Transit Authority","Muskogee","OK","6R04-015","6R04-60203","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,26,"DR","DO",22,NA,0,NA,13.1894,NA,0,NA,1.6863,NA,0,NA,0,NA,710222,NA,0,NA,0,NA,53848,NA,0,NA,0,NA,0,NA,0,NA,0,NA,90802,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sioux City Transit System","Sioux City","IA","7012","70012","City, County or Local Government Unit or Department of Transportation","Full Reporter",106494,26,"MB","DO",21,NA,0,NA,13.5953,NA,4.63,NA,23.2223,NA,628711,NA,613436,NA,608404,NA,5032,NA,45165,NA,44751,NA,414,NA,0,NA,0,NA,0,NA,0,NA,1039222,NA,4811598,NA,324,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ride Connection, Inc.","Portland","OR","0R02-022","0R02-00376","Private-Non-Profit Corporation","Rural Reporter",0,26,"DR","DO",20,NA,0,NA,9.4057,NA,0,NA,3.9443,NA,0,NA,0,NA,41197,NA,0,NA,0,NA,4380,NA,0,NA,0,NA,0,NA,0,NA,0,NA,17276,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin Regional Transit Authority","Greenfield","MA","1R02-005","1R02-10173","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,26,"DR","DO",19,NA,0,NA,12.8272,NA,0,NA,1.7226,NA,0,NA,0,NA,228786,NA,0,NA,0,NA,17836,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30725,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imperial County Transportation Commission","El Centro","CA","9226","90226","Independent Public Agency or Authority of Transit Service","Full Reporter",107672,26,"MB","PT",18,NA,0,NA,19.9615,NA,10.35,NA,18.9653,NA,896078,NA,1033951,NA,887107,NA,146844,NA,54547,NA,44441,NA,10106,NA,0,NA,0,NA,0,NA,0,NA,842836,NA,8723353,NA,554,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clarksville Transit System","Clarksville","TN","4092","40092","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",158655,26,"MB","DO",16,NA,0,NA,17.0018,NA,0,NA,10.0207,NA,0,NA,0,NA,1126047,NA,0,NA,0,NA,66231,NA,0,NA,0,NA,0,NA,0,NA,0,NA,663678,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris County Community Services Department, Office of Transit Services","Houston","TX","6108","60108","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",4944332,26,"DT","PT",15,NA,0,NA,11.0997,NA,0,NA,1.3383,NA,0,NA,0,NA,774307,NA,0,NA,0,NA,69759,NA,0,NA,0,NA,0,NA,0,NA,0,NA,93357,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harford Transit","Abingdon","MD","3074","30074","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",213751,26,"MB","DO",14,NA,0,NA,17.4068,NA,0,NA,11.6321,NA,0,NA,0,NA,472820,NA,0,NA,0,NA,27163,NA,0,NA,0,NA,0,NA,0,NA,0,NA,315962,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Community Connection of Northeast Oregon","LaGrande","OR","0R02-012","0R02-00343","Private-Non-Profit Corporation","Rural Reporter",0,26,"DR","DO",13,NA,0,NA,25.2617,NA,0,NA,2.1524,NA,0,NA,0,NA,401408,NA,0,NA,0,NA,15890,NA,0,NA,0,NA,0,NA,0,NA,0,NA,34202,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Helena Area Transit Service","Helena","MT","8R02-002","8R02-80137","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,26,"MB","DO",13,NA,0,NA,10.0805,NA,0,NA,4.8276,NA,0,NA,0,NA,157145,NA,0,NA,0,NA,15589,NA,0,NA,0,NA,0,NA,0,NA,0,NA,75258,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Helena Area Transit Service","Helena","MT","8R02-002","8R02-80137","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,26,"DR","DO",13,NA,0,NA,8.5616,NA,0,NA,6.7558,NA,0,NA,0,NA,23844,NA,0,NA,0,NA,2785,NA,0,NA,0,NA,0,NA,0,NA,0,NA,18815,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harford Transit","Abingdon","MD","3074","30074","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",213751,26,"DR","DO",12,NA,0,NA,16.6067,NA,0,NA,2.4255,NA,0,NA,0,NA,296513,NA,0,NA,0,NA,17855,NA,0,NA,0,NA,0,NA,0,NA,0,NA,43307,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Community Connection of Northeast Oregon","LaGrande","OR","0R02-012","0R02-00343","Private-Non-Profit Corporation","Rural Reporter",0,26,"MB","DO",10,NA,0,NA,16.3571,NA,0,NA,7.8671,NA,0,NA,0,NA,84190,NA,0,NA,0,NA,5147,NA,0,NA,0,NA,0,NA,0,NA,0,NA,40492,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clarksville Transit System","Clarksville","TN","4092","40092","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",158655,26,"DR","DO",10,NA,0,NA,14.6836,NA,0,NA,1.3665,NA,0,NA,0,NA,328149,NA,0,NA,0,NA,22348,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30539,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imperial County Transportation Commission","El Centro","CA","9226","90226","Independent Public Agency or Authority of Transit Service","Full Reporter",107672,26,"DR","PT",8,NA,0,NA,21.4281,NA,17.2628,NA,2.3836,NA,0,NA,318142,NA,290287,NA,27855,NA,18087,NA,13547,NA,4540,NA,0,NA,0,NA,0,NA,0,NA,32291,NA,557433,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin Regional Transit Authority","Greenfield","MA","1R02-005","1R02-10173","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,26,"MB","DO",7,NA,0,NA,16.9032,NA,0,NA,6.7138,NA,0,NA,0,NA,342290,NA,0,NA,0,NA,20250,NA,0,NA,0,NA,0,NA,0,NA,0,NA,135955,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris County Community Services Department, Office of Transit Services","Houston","TX","6108","60108","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",4944332,26,"MB","PT",6,NA,0,NA,17.2112,NA,0,NA,5.1299,NA,0,NA,0,NA,304793,NA,0,NA,0,NA,17709,NA,0,NA,0,NA,0,NA,0,NA,0,NA,90845,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sioux City Transit System","Sioux City","IA","7012","70012","City, County or Local Government Unit or Department of Transportation","Full Reporter",106494,26,"DR","PT",5,NA,0,NA,10.317,NA,7.9259,NA,1.5075,NA,0,NA,141744,NA,126652,NA,15092,NA,13634,NA,12276,NA,1358,NA,0,NA,0,NA,0,NA,0,NA,18506,NA,146677,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ride Connection, Inc.","Portland","OR","0R02-022","0R02-00376","Private-Non-Profit Corporation","Rural Reporter",0,26,"DT","PT",5,NA,0,NA,23.7654,NA,0,NA,3.2871,NA,0,NA,0,NA,186939,NA,0,NA,0,NA,7866,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25856,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris County Community Services Department, Office of Transit Services","Houston","TX","6108","60108","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",4944332,26,"CB","PT",5,NA,0,NA,24.6851,NA,0,NA,15.6445,NA,0,NA,0,NA,41940,NA,0,NA,0,NA,1699,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26580,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muskogee County Public Transit Authority","Muskogee","OK","6R04-015","6R04-60203","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,26,"MB","DO",4,NA,0,NA,13.0101,NA,0,NA,6.6587,NA,0,NA,0,NA,28206,NA,0,NA,0,NA,2168,NA,0,NA,0,NA,0,NA,0,NA,0,NA,14436,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Advance Transit, Inc. NH","Wilder","VT","1R04-001","1R04-10137","Private-Non-Profit Corporation","Rural Reporter",0,26,"DR","DO",3,NA,0,NA,11.53,NA,0,NA,1.5775,NA,0,NA,0,NA,70483,NA,0,NA,0,NA,6113,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9643,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Community Connection of Northeast Oregon","LaGrande","OR","0R02-012","0R02-00343","Private-Non-Profit Corporation","Rural Reporter",0,26,"CB","DO",3,NA,0,NA,35.764,NA,0,NA,1.7863,NA,0,NA,0,NA,64089,NA,0,NA,0,NA,1792,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3201,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deerfield Valley Transit Association, Inc.","West Dover","VT","1R06-005","1R06-10144","Private-Non-Profit Corporation","Rural Reporter",0,26,"DR","DO",2,NA,0,NA,16.8594,NA,0,NA,1.9947,NA,0,NA,0,NA,44711,NA,0,NA,0,NA,2652,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5290,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williamsport Bureau of Transportation","Williamsport","PA","3026","30026","City, County or Local Government Unit or Department of Transportation","Full Reporter",56142,26,"DR","PT",2,NA,0,NA,20.5078,NA,10.3346,NA,1.9844,NA,0,NA,5250,NA,5250,NA,0,NA,256,NA,256,NA,0,NA,0,NA,0,NA,0,NA,0,NA,508,NA,5250,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Carolina","Carolina","PR","4125","40125","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",2148346,26,"DR","DO",2,NA,0,NA,8.1994,"W",0,NA,1.1002,"W",0,NA,0,NA,25295,NA,0,NA,0,NA,3085,"W",0,NA,0,NA,0,NA,0,NA,0,NA,3394,NA,0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ride Connection, Inc.","Portland","OR","0R02-022","0R02-00376","Private-Non-Profit Corporation","Rural Reporter",0,26,"MB","DO",1,NA,0,NA,22.7147,NA,0,NA,2.248,NA,0,NA,0,NA,8518,NA,0,NA,0,NA,375,NA,0,NA,0,NA,0,NA,0,NA,0,NA,843,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muscogee (Creek) Nation","Okmulgee","OK","6T08","66170","Tribe","Reduced Reporter",0,26,"MB","DO",1,NA,0,NA,18.0126,NA,0,NA,4.7591,NA,0,NA,0,NA,28640,NA,0,NA,0,NA,1590,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7567,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williamsport Bureau of Transportation","Williamsport","PA","3026","30026","City, County or Local Government Unit or Department of Transportation","Full Reporter",56142,26,"DR","DO",1,NA,0,NA,20,NA,10,NA,2,NA,0,NA,180,NA,180,NA,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,18,NA,180,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kankakee-Iroquois Regional Planning Commission","Monon","IN","5R02-035","5R02-55310","MPO, COG or Other Planning Agency","Rural Reporter",0,25,"DR","DO",25,NA,0,NA,18.9771,NA,0,NA,2.2275,NA,0,NA,0,NA,592938,NA,0,NA,0,NA,31245,NA,0,NA,0,NA,0,NA,0,NA,0,NA,69599,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"County of Morris","Morristown","NJ","2210","20210","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",18351295,25,"DR","DO",25,NA,0,NA,15.5373,NA,0,NA,1.5866,NA,0,NA,0,NA,523374,NA,0,NA,0,NA,33685,NA,0,NA,0,NA,0,NA,0,NA,0,NA,53446,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelby County","Shelbyville","IL","5R01-021","5R01-50496","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,25,"DR","DO",25,NA,0,NA,13.4621,NA,0,NA,2.0244,NA,0,NA,0,NA,561237,NA,0,NA,0,NA,41690,NA,0,NA,0,NA,0,NA,0,NA,0,NA,84397,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwannee River Economic Council, Inc.","Live Oak","FL","4R02-003","4R02-41037","Private-Non-Profit Corporation","Rural Reporter",0,25,"DR","DO",25,NA,0,NA,16.871,NA,0,NA,1.2919,NA,0,NA,0,NA,509672,NA,0,NA,0,NA,30210,NA,0,NA,0,NA,0,NA,0,NA,0,NA,39027,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Riverside Special Transportation","Riverside","CA","9086","90086","City, County or Local Government Unit or Department of Transportation","Full Reporter",1932666,25,"DR","DO",25,NA,0,NA,13.7947,NA,7.4945,NA,3.4928,NA,0,NA,741042,NA,661302,NA,79740,NA,64541,NA,47939,NA,16602,NA,0,NA,0,NA,0,NA,0,NA,167439,NA,1254875,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Easy Lift Transportation","Goleta","CA","9243","90243","Private-Non-Profit Corporation","Reduced Reporter",195861,25,"DR","DO",25,NA,0,NA,18.6678,NA,0,NA,2.0094,NA,0,NA,0,NA,662239,NA,0,NA,0,NA,35475,NA,0,NA,0,NA,0,NA,0,NA,0,NA,71285,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of New Hampshire - University Transportation Services","Durham","NH","1119","10119","University","Full Reporter",88087,25,"MB","DO",25,NA,0,NA,15.2781,NA,2.5387,"W",41.6501,NA,498805,NA,505920,NA,486394,NA,19526,NA,34190,NA,31836,NA,2354,NA,0,NA,0,NA,0,NA,0,NA,1325972,NA,3366289,"W",126,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Teton Area Rapid Transit","Jackson","WY","8R05-010","8R05-80188","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,25,"MB","DO",24,NA,0,NA,17.5242,NA,0,NA,20.5806,NA,0,NA,0,NA,823794,NA,0,NA,0,NA,47009,NA,0,NA,0,NA,0,NA,0,NA,0,NA,967472,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Union County Transportation","Monroe","NC","4215","40215","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1249442,25,"DR","DO",24,NA,0,NA,18.6918,NA,0,NA,1.9472,NA,0,NA,0,NA,711897,NA,0,NA,0,NA,38086,NA,0,NA,0,NA,0,NA,0,NA,0,NA,74161,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fargo Park District/ Valley Senior Services dba Valley Senior Services","Fargo","ND","8110","80110","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",176676,25,"DR","DO",22,NA,0,NA,12.3608,NA,0,NA,1.8207,NA,0,NA,0,NA,401677,NA,0,NA,0,NA,32496,NA,0,NA,0,NA,0,NA,0,NA,0,NA,59167,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Athens Transit System","Athens","GA","4047","40047","City, County or Local Government Unit or Department of Transportation","Full Reporter",128754,25,"MB","DO",22,NA,0,NA,11.4889,NA,3.09,NA,21.1561,NA,818720,NA,887760,NA,819247,NA,68513,NA,73302,NA,71308,NA,1994,NA,0,NA,0,NA,0,NA,0,NA,1508601,NA,4661577,NA,168,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLean County","Bloomington","IL","5R01-034","5R01-50338","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,25,"DR","DO",22,NA,0,NA,18.1376,NA,0,NA,2.5406,NA,0,NA,0,NA,705390,NA,0,NA,0,NA,38891,NA,0,NA,0,NA,0,NA,0,NA,0,NA,98806,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
