"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Paul Bunyan Transit","Bemidji","MN","5R04-007","5R04-50489","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,33,"DR","DO",22,NA,0.7571,NA,0.0628,NA,43.8287,NA,3.6336,NA,12.0622,NA,0,NA,NA,60079,NA,957218,NA,79357,NA,21840,NA,0,NA,296226,NA,"No",NA,NA,NA,NA,NA,NA
"City of Macomb","Macomb","IL","5R01-014","5R01-50232","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,33,"MB","DO",20,NA,0,NA,0,NA,22.3708,NA,39.4368,NA,0.5673,NA,0,NA,NA,0,NA,766243,NA,1350789,NA,34252,NA,0,NA,407888,NA,"No",NA,NA,NA,NA,NA,NA
"El Dorado County Transit Authority","Diamond Springs","CA","9229","90229","Independent Public Agency or Authority of Transit Service","Full Reporter",1723634,33,"DR","DO",15,NA,10.2525,NA,0.2221,NA,142.5618,NA,3.0878,NA,46.1687,NA,4.1163,NA,NA,549964,NA,2476584,NA,53642,NA,17372,NA,601659,NA,347061,NA,"No",NA,NA,NA,NA,NA,NA
"City of Macomb","Macomb","IL","5R01-014","5R01-50232","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,33,"DR","DO",13,NA,0.2692,NA,0.0065,NA,75.4873,NA,1.8106,NA,41.6909,NA,0,NA,NA,10259,NA,1588630,NA,38105,NA,21045,NA,0,NA,264658,NA,"No",NA,NA,NA,NA,NA,NA
"Paul Bunyan Transit","Bemidji","MN","5R04-007","5R04-50489","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,33,"MB","DO",11,NA,0.7571,NA,0.0628,NA,96.5143,NA,8.0014,NA,12.0622,NA,0,NA,NA,30391,NA,484212,NA,40143,NA,5017,NA,0,NA,60163,NA,"No",NA,NA,NA,NA,NA,NA
"El Dorado County Transit Authority","Diamond Springs","CA","9229","90229","Independent Public Agency or Authority of Transit Service","Full Reporter",1723634,33,"CB","DO",10,NA,5.3657,NA,0.5051,NA,163.9359,NA,15.4313,NA,10.6236,NA,0.3424,"W",NA,750079,NA,1485095,NA,139792,NA,9059,NA,4337746,"W",281023,NA,"Yes",NA,NA,NA,NA,NA,NA
"MIDAS Council of Governments","Fort Dodge","IA","7R01-005","7R01-70256","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,32,"DR","DO",32,NA,0.7497,NA,0.1065,NA,39.51,NA,5.6137,NA,7.0381,NA,0,NA,NA,127122,NA,1193478,NA,169573,NA,30207,NA,0,NA,310179,NA,"No",NA,NA,NA,NA,NA,NA
"Washington Hancock Community Agency","Ellsworth","ME","1R03-007","1R03-10146","Private-Non-Profit Corporation","Rural Reporter",0,32,"DR","DO",32,NA,0.0156,NA,4e-04,NA,52.7416,NA,1.2484,NA,42.2479,NA,0,NA,NA,987,NA,2670361,NA,63207,NA,50631,NA,0,NA,1420137,NA,"No",NA,NA,NA,NA,NA,NA
"Monsey New Square Trails Corporation","Spring Valley","NY","2135","20135","Private-For-Profit Corporation","Full Reporter",18351295,32,"CB","DO",32,NA,6.0215,NA,0.7303,NA,110.9337,NA,13.4542,NA,8.2453,NA,0.2063,NA,NA,3786433,NA,5184821,NA,628822,NA,46738,NA,25127727,NA,1095593,NA,"No",NA,NA,NA,NA,NA,NA
"Chickasaw Nation","Ada","OK","6T02","60002","Tribe","Reduced Reporter",0,32,"DR","DO",31,NA,0.0584,NA,9e-04,NA,86.7856,NA,1.3573,NA,63.9387,NA,0,NA,NA,2960,NA,3238752,NA,50654,NA,37319,NA,0,NA,823391,NA,"No",NA,NA,NA,NA,NA,NA
"Bay County Transportation Planning Organization","Panama City","FL","4185","40185","MPO, COG or Other Planning Agency","Full Reporter",143280,32,"DR","PT",22,NA,0.4913,NA,0.0449,NA,38.3146,NA,3.5028,NA,10.9383,NA,1.0915,NA,NA,46670,NA,1039130,NA,94999,NA,27121,NA,952007,NA,382515,NA,"No",NA,NA,NA,NA,NA,NA
"Dorchester County Council","Cambridge","MD","3R03-019","3R03-30161","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,32,"DR","DO",22,NA,0.6921,NA,0.0605,NA,26.8523,NA,2.3471,NA,11.4408,NA,0,NA,NA,14818,NA,244947,NA,21410,NA,9122,NA,0,NA,111031,NA,"No",NA,NA,NA,NA,NA,NA
"City of Huntsville, Alabama - Public Transportation Division","Huntsville","AL","4071","40071","City, County or Local Government Unit or Department of Transportation","Full Reporter",286692,32,"DR","DO",19,NA,2.1286,NA,0.1084,NA,54.7285,NA,2.7882,NA,19.6284,NA,3.3603,NA,NA,200577,NA,1849548,NA,94228,NA,33795,NA,550418,NA,464753,NA,"No",NA,NA,NA,NA,NA,NA
"Oswego County","Oswego","NY","2R02-035","2R02-20942","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,32,"MB","PT",16,NA,0.5817,NA,0.0174,NA,94.7819,NA,2.8397,NA,33.3778,NA,0,NA,NA,38377,NA,2202067,NA,65974,NA,23233,NA,0,NA,505033,NA,"No",NA,NA,NA,NA,NA,NA
"Oswego County","Oswego","NY","2R02-035","2R02-20942","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,32,"DR","PT",16,NA,0,NA,0,NA,83.7407,NA,4.2095,NA,19.8935,NA,0,NA,NA,0,NA,1280563,NA,64371,NA,15292,NA,0,NA,293675,NA,"No",NA,NA,NA,NA,NA,NA
"City of Huntsville, Alabama - Public Transportation Division","Huntsville","AL","4071","40071","City, County or Local Government Unit or Department of Transportation","Full Reporter",286692,32,"MB","DO",13,NA,0.4655,NA,0.1339,NA,57.851,NA,16.6369,NA,3.4773,NA,0.6416,NA,NA,288994,NA,2158653,NA,620790,NA,37314,NA,3364304,NA,563900,NA,"No",NA,NA,NA,NA,NA,NA
"Bay County Transportation Planning Organization","Panama City","FL","4185","40185","MPO, COG or Other Planning Agency","Full Reporter",143280,32,"MB","PT",10,NA,0.9705,NA,0.2101,NA,77.0545,NA,16.685,NA,4.6182,NA,1.1842,"W",NA,603016,NA,2869586,NA,621365,NA,37241,NA,2423324,"W",496483,NA,"Yes",NA,NA,NA,NA,NA,NA
"Dorchester County Council","Cambridge","MD","3R03-019","3R03-30161","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,32,"MB","DO",10,NA,1.0872,NA,0.1326,NA,32.6731,NA,3.9841,NA,8.2009,NA,0,NA,NA,104333,NA,786965,NA,95961,NA,24086,NA,0,NA,428497,NA,"No",NA,NA,NA,NA,NA,NA
"Chickasaw Nation","Ada","OK","6T02","60002","Tribe","Reduced Reporter",0,32,"VP","DO",1,NA,0,NA,0,NA,161.2284,NA,17.7778,NA,9.0691,NA,0,NA,NA,0,NA,26119,NA,2880,NA,162,NA,0,NA,6504,NA,"No",NA,NA,NA,NA,NA,NA
"AppalCart","Boone","NC","4R06-057","4R06-41127","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"DR","DO",8,NA,0.4094,NA,0.0276,NA,47.8462,NA,3.2199,NA,14.8595,NA,0,NA,NA,11595,NA,420807,NA,28319,NA,8795,NA,0,NA,174094,NA,"No",NA,NA,NA,NA,NA,NA
"Ride Solution","Palatka","FL","4R02-008","4R02-40920","Private-Non-Profit Corporation","Rural Reporter",0,31,"MB","DO",8,NA,0.6926,NA,0.0301,NA,33.1768,NA,1.44,NA,23.0396,NA,0,NA,NA,29432,NA,979113,NA,42497,NA,29512,NA,0,NA,421138,NA,"No",NA,NA,NA,NA,NA,NA
"Fayette Area Coordinated Transportation","Lemont Furnace","PA","3087","30087","City, County or Local Government Unit or Department of Transportation","Full Reporter",51370,31,"MB","DO",7,NA,1.3744,NA,0.1587,NA,56.1401,NA,6.4825,NA,8.6602,NA,0.8479,NA,NA,159030,NA,1002045,NA,115707,NA,17849,NA,1181761,NA,351040,NA,"No",NA,NA,NA,NA,NA,NA
"New Castle Area Transit Authority","New Castle","PA","3R04-005","3R04-30151","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"CB","DO",7,NA,3.5902,NA,0.3367,NA,114.781,NA,10.7655,NA,10.6619,NA,0,NA,NA,421592,NA,1252031,NA,117430,NA,10908,NA,0,NA,391510,NA,"No",NA,NA,NA,NA,NA,NA
"Ozaukee County Transit Services","Port Washington","WI","5161","50161","City, County or Local Government Unit or Department of Transportation","Full Reporter",1376476,31,"CB","DO",7,NA,2.5156,NA,0.2233,NA,155.1229,NA,13.7723,NA,11.2634,NA,0.5224,NA,NA,257864,NA,1154580,NA,102507,NA,7443,NA,2210051,NA,192989,NA,"No",NA,NA,NA,NA,NA,NA
"New Castle Area Transit Authority","New Castle","PA","3R04-005","3R04-30151","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"DR","PT",6,NA,1.9152,NA,0.1456,NA,24.3917,NA,1.8549,NA,13.1501,NA,0,NA,NA,9595,NA,65882,NA,5010,NA,2701,NA,0,NA,22577,NA,"No",NA,NA,NA,NA,NA,NA
"Charlotte County Transit Division","Punta Gorda","FL","4129","40129","City, County or Local Government Unit or Department of Transportation","Full Reporter",169541,31,"VP","DO",6,NA,0,NA,0,NA,44.8393,NA,2.5645,NA,17.4847,NA,1.4874,NA,NA,0,NA,135594,NA,7755,NA,3024,NA,91159,NA,45607,NA,"No",NA,NA,NA,NA,NA,NA
"Decatur Public Transit System","Decatur","IL","5061","50061","City, County or Local Government Unit or Department of Transportation","Full Reporter",93863,31,"DT","PT",6,NA,1.0241,NA,0.113,NA,72.007,NA,7.9426,NA,9.066,NA,1.585,NA,NA,12746,NA,112835,NA,12446,NA,1567,NA,71191,NA,23637,NA,"No",NA,NA,NA,NA,NA,NA
"Decatur Public Transit System","Decatur","IL","5061","50061","City, County or Local Government Unit or Department of Transportation","Full Reporter",93863,31,"DR","DO",6,NA,1.8763,NA,0.0293,NA,124.5353,NA,1.9455,NA,64.0119,NA,17.5001,NA,NA,36573,NA,1247719,NA,19492,NA,10019,NA,71298,NA,112780,NA,"No",NA,NA,NA,NA,NA,NA
"Morongo Basin Transit Authority","Joshua Tree","CA","9R02-049","9R02-91090","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"DR","DO",4,NA,2.2757,NA,0.1068,NA,54.2498,NA,2.5453,NA,21.3138,NA,0,NA,NA,40482,NA,379152,NA,17789,NA,6989,NA,0,NA,84902,NA,"No",NA,NA,NA,NA,NA,NA
"Ride Solution","Palatka","FL","4R02-008","4R02-40920","Private-Non-Profit Corporation","Rural Reporter",0,31,"VP","DO",4,NA,1.4609,NA,0.967,NA,12.0266,NA,7.9603,NA,1.5108,NA,0,NA,NA,25771,NA,26651,NA,17640,NA,2216,NA,0,NA,100800,NA,"No",NA,NA,NA,NA,NA,NA
"Grand Gateway EDA/ Pelivan","Big Cabin","OK","6R04-006","6R04-60266","MPO, COG or Other Planning Agency","Rural Reporter",0,31,"DR","DO",31,NA,0.7117,NA,0.0499,NA,35.7712,NA,2.5096,NA,14.2535,NA,0,NA,NA,125714,NA,2517828,NA,176646,NA,70387,NA,0,NA,975273,NA,"No",NA,NA,NA,NA,NA,NA
"Mississippi Band of Choctaw Indians","Choctaw","MS","4T04","44925","Tribe","Reduced Reporter",0,31,"DR","DO",31,NA,0.6787,NA,0.0146,NA,85.9319,NA,1.8451,NA,46.5738,NA,0,NA,NA,45440,NA,3118212,NA,66952,NA,36287,NA,0,NA,644501,NA,"No",NA,NA,NA,NA,NA,NA
"Iowa Northland Regional Council of Governments","Waterloo","IA","7R01-007","7R01-70064","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"DR","DO",31,NA,0.5565,NA,0.0305,NA,83.6828,NA,4.5867,NA,18.2447,NA,0,NA,NA,59711,NA,1957509,NA,107292,NA,23392,NA,0,NA,436997,NA,"No",NA,NA,NA,NA,NA,NA
"Fayette Area Coordinated Transportation","Lemont Furnace","PA","3087","30087","City, County or Local Government Unit or Department of Transportation","Full Reporter",51370,31,"MB","PT",3,NA,0.6517,NA,0.0222,NA,100.6476,NA,3.4245,NA,29.3902,NA,3.7904,NA,NA,18614,NA,839502,NA,28564,NA,8341,NA,221480,NA,182285,NA,"No",NA,NA,NA,NA,NA,NA
"Columbia County","St. Helens","OR","0R02-018","0R02-00375","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,31,"MB","PT",3,NA,3.1312,NA,0.4641,NA,36.29,NA,5.3784,NA,6.7474,NA,0,NA,NA,33159,NA,71455,NA,10590,NA,1969,NA,0,NA,59563,NA,"No",NA,NA,NA,NA,NA,NA
"Morongo Basin Transit Authority","Joshua Tree","CA","9R02-049","9R02-91090","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"MB","DO",25,NA,1.2161,NA,0.1436,NA,93.6591,NA,11.0562,NA,8.4712,NA,0,NA,NA,310521,NA,2163058,NA,255342,NA,23095,NA,0,NA,484365,NA,"No",NA,NA,NA,NA,NA,NA
"Charlotte County Transit Division","Punta Gorda","FL","4129","40129","City, County or Local Government Unit or Department of Transportation","Full Reporter",169541,31,"DR","PT",25,NA,1.4598,NA,0.0552,NA,60.7815,NA,2.2964,NA,26.4681,NA,3.1871,NA,NA,183213,NA,3321829,NA,125503,NA,54652,NA,1042264,NA,808033,NA,"No",NA,NA,NA,NA,NA,NA
"Ozaukee County Transit Services","Port Washington","WI","5161","50161","City, County or Local Government Unit or Department of Transportation","Full Reporter",1376476,31,"DR","PT",24,NA,4.9213,NA,0.3035,NA,32.5497,NA,2.0073,NA,16.2159,NA,2.2989,NA,NA,572240,NA,1885574,NA,116279,NA,57929,NA,820191,NA,1185261,NA,"No",NA,NA,NA,NA,NA,NA
"AppalCart","Boone","NC","4R06-057","4R06-41127","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"MB","DO",23,NA,0,NA,0,NA,47.848,NA,29.6289,NA,1.6149,NA,0,NA,NA,0,NA,2826525,NA,1750267,NA,59073,NA,0,NA,719552,NA,"No",NA,NA,NA,NA,NA,NA
"Billings Metropolitan Transit","Billings","MT","8004","80004","City, County or Local Government Unit or Department of Transportation","Full Reporter",114773,31,"MB","DO",20,NA,0.7912,NA,0.1031,NA,100.1414,NA,13.0446,NA,7.6768,NA,1.8103,NA,NA,360464,NA,3497440,NA,455583,NA,34925,NA,1931923,NA,588659,NA,"No",NA,NA,NA,NA,NA,NA
"Fayette Area Coordinated Transportation","Lemont Furnace","PA","3087","30087","City, County or Local Government Unit or Department of Transportation","Full Reporter",51370,31,"DR","PT",2,NA,0.9882,NA,0.0174,NA,102.8182,NA,1.8102,NA,56.8002,NA,2.5204,NA,NA,5767,NA,331486,NA,5836,NA,3224,NA,131522,NA,64251,NA,"No",NA,NA,NA,NA,NA,NA
"Morongo Basin Transit Authority","Joshua Tree","CA","9R02-049","9R02-91090","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"CB","DO",2,NA,7.7071,NA,0.1622,NA,141.4543,NA,2.9771,NA,47.5135,NA,0,NA,NA,54196,NA,334115,NA,7032,NA,2362,NA,0,NA,74817,NA,"No",NA,NA,NA,NA,NA,NA
"Fayette Area Coordinated Transportation","Lemont Furnace","PA","3087","30087","City, County or Local Government Unit or Department of Transportation","Full Reporter",51370,31,"DR","DO",19,NA,1.0926,NA,0.0718,NA,46.5059,NA,3.0543,NA,15.2266,NA,1.1164,NA,NA,124245,NA,1731508,NA,113716,NA,37232,NA,1550932,NA,758075,NA,"No",NA,NA,NA,NA,NA,NA
"Decatur Public Transit System","Decatur","IL","5061","50061","City, County or Local Government Unit or Department of Transportation","Full Reporter",93863,31,"MB","DO",19,NA,0.4002,NA,0.0858,NA,82.3268,NA,17.6397,NA,4.6671,NA,1.6094,NA,NA,483781,NA,5641361,NA,1208742,NA,68524,NA,3505352,NA,961689,NA,"No",NA,NA,NA,NA,NA,NA
"City of Pasadena","Pasadena","CA",NA,"99424","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,31,"MB","PT",19,NA,0.4966,NA,0.1678,NA,75.648,NA,25.5689,NA,2.9586,NA,0,NA,NA,803855,NA,4789575,NA,1618870,NA,63314,NA,0,NA,671494,NA,"No",NA,NA,NA,NA,NA,NA
"Ride Solution","Palatka","FL","4R02-008","4R02-40920","Private-Non-Profit Corporation","Rural Reporter",0,31,"DR","DO",19,NA,0.4594,NA,0.0301,NA,40.4069,NA,2.6439,NA,15.2828,NA,0,NA,NA,32530,NA,1082178,NA,70810,NA,26782,NA,0,NA,216950,NA,"No",NA,NA,NA,NA,NA,NA
"New Castle Area Transit Authority","New Castle","PA","3R04-005","3R04-30151","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"MB","DO",18,NA,0.5994,NA,0.0594,NA,114.5739,NA,11.3515,NA,10.0933,NA,0,NA,NA,275790,NA,4644140,NA,460123,NA,40534,NA,0,NA,689006,NA,"No",NA,NA,NA,NA,NA,NA
"Columbia County","St. Helens","OR","0R02-018","0R02-00375","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,31,"CB","PT",18,NA,3.7109,NA,0.1551,NA,91.2319,NA,3.8121,NA,23.9319,NA,0,NA,NA,252574,NA,1628854,NA,68062,NA,17854,NA,0,NA,543073,NA,"No",NA,NA,NA,NA,NA,NA
"Human Resource Development Council District IX, Inc.","Bozeman","MT","8R02-021","8R02-80235","Private-Non-Profit Corporation","Rural Reporter",0,31,"MB","DO",18,NA,0,NA,0,NA,48.8688,NA,15.1203,NA,3.232,NA,0,NA,NA,0,NA,880176,NA,272331,NA,18011,NA,0,NA,306528,NA,"No",NA,NA,NA,NA,NA,NA
"City of Jackson, Department of Planning and Development, Transit Services Division","Jackson","MS","4015","40015","City, County or Local Government Unit or Department of Transportation","Full Reporter",351478,31,"DR","PT",17,NA,1.7505,NA,0.0261,NA,105.5957,NA,1.5723,NA,67.1587,NA,7.9856,NA,NA,76597,NA,2938729,NA,43758,NA,27830,NA,368003,NA,338788,NA,"No",NA,NA,NA,NA,NA,NA
"Rainbow Rider Transit Board","Lowry","MN","5R04-028","5R04-50231","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"MB","DO",16,NA,1.481,NA,0.1007,NA,43.8976,NA,2.9846,NA,14.708,NA,0,NA,NA,129854,NA,1289624,NA,87682,NA,29378,NA,0,NA,371970,NA,"No",NA,NA,NA,NA,NA,NA
"Rainbow Rider Transit Board","Lowry","MN","5R04-028","5R04-50231","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,31,"DR","DO",15,NA,1.481,NA,0.1007,NA,55.3697,NA,3.7646,NA,14.708,NA,0,NA,NA,126787,NA,1259163,NA,85611,NA,22741,NA,0,NA,288297,NA,"No",NA,NA,NA,NA,NA,NA
"City of Jackson, Department of Planning and Development, Transit Services Division","Jackson","MS","4015","40015","City, County or Local Government Unit or Department of Transportation","Full Reporter",351478,31,"MB","PT",14,NA,0.769,NA,0.0811,NA,99.4635,NA,10.4865,NA,9.4849,NA,5.4067,NA,NA,348943,NA,4303983,NA,453770,NA,43272,NA,796046,NA,659871,NA,"No",NA,NA,NA,NA,NA,NA
"Human Resource Development Council District IX, Inc.","Bozeman","MT","8R02-021","8R02-80235","Private-Non-Profit Corporation","Rural Reporter",0,31,"DR","DO",13,NA,0.1963,NA,0.0167,NA,20.6972,NA,1.7562,NA,11.7853,NA,0,NA,NA,16148,NA,969539,NA,82267,NA,46844,NA,0,NA,337649,NA,"No",NA,NA,NA,NA,NA,NA
"City of Pasadena","Pasadena","CA",NA,"99424","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,31,"DR","PT",12,NA,0.6145,NA,0.0281,NA,77.7076,NA,3.5555,NA,21.8556,NA,0,NA,NA,46355,NA,1648722,NA,75437,NA,21217,NA,0,NA,203704,NA,"No",NA,NA,NA,NA,NA,NA
"Billings Metropolitan Transit","Billings","MT","8004","80004","City, County or Local Government Unit or Department of Transportation","Full Reporter",114773,31,"DR","DO",11,NA,4.2418,NA,0.1567,NA,104.8557,NA,3.8734,NA,27.0706,NA,4.8321,NA,NA,205459,NA,1311220,NA,48437,NA,12505,NA,271357,NA,147662,NA,"No",NA,NA,NA,NA,NA,NA
"Columbia County","St. Helens","OR","0R02-018","0R02-00375","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,31,"DR","PT",10,NA,4.823,NA,0.4249,NA,27.7452,NA,2.4446,NA,11.3497,NA,0,NA,NA,75847,NA,178485,NA,15726,NA,6433,NA,0,NA,98104,NA,"No",NA,NA,NA,NA,NA,NA
"GO Transit","Oshkosh","WI","5009","50009","City, County or Local Government Unit or Department of Transportation","Full Reporter",74495,30,"MB","DO",9,NA,0.523,NA,0.1408,NA,95.4089,NA,25.6854,NA,3.7145,NA,1.8745,NA,NA,462296,NA,3283403,NA,883937,NA,34414,NA,1751658,NA,479522,NA,"No",NA,NA,NA,NA,NA,NA
"People for People Moses Lake","Moses Lake","WA","0R03-029","0R03-00287","Private-Non-Profit Corporation","Rural Reporter",0,30,"CB","DO",9,NA,0,NA,0,NA,61.894,NA,1.0705,NA,57.817,NA,0,NA,NA,0,NA,741676,NA,12828,NA,11983,NA,0,NA,291417,NA,"No",NA,NA,NA,NA,NA,NA
"City of Brownsville - Brownsville Metro","Brownsville","TX","6014","60014","City, County or Local Government Unit or Department of Transportation","Full Reporter",217585,30,"DR","DO",8,NA,1.132,NA,0.0289,NA,88.3004,NA,2.2529,NA,39.1944,NA,8.1601,NA,NA,37122,NA,1285301,NA,32793,NA,14556,NA,157510,NA,161200,NA,"No",NA,NA,NA,NA,NA,NA
"Gaston County","Gastonia","NC","4221","40221","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",169495,30,"DR","PT",6,NA,23.5081,NA,0.9155,NA,56.5514,NA,2.2023,NA,25.6782,NA,0,NA,NA,416869,NA,455352,NA,17733,NA,8052,NA,0,NA,200349,NA,"No",NA,NA,NA,NA,NA,NA
"City of Brownsville - Brownsville Metro","Brownsville","TX","6014","60014","City, County or Local Government Unit or Department of Transportation","Full Reporter",217585,30,"CB","PT",6,NA,1.9833,NA,0.31,NA,49.4384,NA,7.7276,NA,6.3977,NA,0.2392,"W",NA,306561,NA,988917,NA,154575,NA,20003,NA,4135082,"W",661765,NA,"Yes",NA,NA,NA,NA,NA,NA
"Golden Crescent Regional Planning Commission","Victoria","TX","6095","60095","MPO, COG or Other Planning Agency","Reduced Reporter",63683,30,"CB","DO",5,NA,0,NA,0,NA,78.1599,NA,8.7583,NA,8.9241,NA,0,NA,NA,0,NA,773080,NA,86628,NA,9891,NA,0,NA,306974,NA,"No",NA,NA,NA,NA,NA,NA
"Carroll County Department of Public Works","Westminster","MD","3092","30092","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",72714,30,"MB","PT",4,NA,1.5128,NA,0.0624,NA,40.4019,NA,1.6653,NA,24.2615,NA,0,NA,NA,23947,NA,384060,NA,15830,NA,9506,NA,0,NA,109762,NA,"No",NA,NA,NA,NA,NA,NA
"Shelby County Government","Memphis","TN",NA,"40247","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1060061,30,"VP","PT",30,NA,4.2737,NA,1.0753,NA,24.9204,NA,6.2703,NA,3.9744,NA,0,NA,NA,212182,NA,197320,NA,49648,NA,7918,NA,0,NA,234496,NA,"No",NA,NA,NA,NA,NA,NA
"Seneca County Agency Transportation","Tiffin","OH","5R05-072","5R05-50440","Private-Non-Profit Corporation","Rural Reporter",0,30,"DR","DO",30,NA,0.7668,NA,0.0626,NA,48.0265,NA,3.9176,NA,12.2593,NA,0,NA,NA,94597,NA,1512307,NA,123360,NA,31489,NA,0,NA,472700,NA,"No",NA,NA,NA,NA,NA,NA
"Waldo Community Action Partners","Belfast","ME","1R03-013","1R03-10169","Private-Non-Profit Corporation","Rural Reporter",0,30,"DR","DO",30,NA,0.643,NA,0.0274,NA,34.2736,NA,1.4602,NA,23.4721,NA,0,NA,NA,51506,NA,1880115,NA,80100,NA,54856,NA,0,NA,1256970,NA,"No",NA,NA,NA,NA,NA,NA
"Rural Office of Community Services","Lake Andes","SD","8R04-012","8R04-80182","Private-Non-Profit Corporation","Rural Reporter",0,30,"DR","DO",30,NA,1.1222,NA,0.1146,NA,31.5862,NA,3.2267,NA,9.7889,NA,0,NA,NA,116899,NA,1019730,NA,104172,NA,32284,NA,0,NA,381845,NA,"No",NA,NA,NA,NA,NA,NA
"Cullman County Commission","Cullman","AL","4R01-010","4R01-40965","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,30,"DR","DO",30,NA,0.6547,NA,0.0328,NA,40.9416,NA,2.0504,NA,19.9677,NA,0,NA,NA,51762,NA,1578668,NA,79061,NA,38559,NA,0,NA,480279,NA,"No",NA,NA,NA,NA,NA,NA
"Jalbert Leasing, Inc.","Portsmouth","NH","1122","10122","Private-For-Profit Corporation","Reduced Reporter",88200,30,"CB","DO",30,NA,20.8225,NA,1.1222,NA,176.9748,NA,9.5381,NA,18.5545,NA,0,NA,NA,15537966,NA,13845622,NA,746212,NA,78235,NA,0,NA,2596483,NA,"No",NA,NA,NA,NA,NA,NA
"Mid-Ohio Regional Planning Commission","Columbus","OH","5191","50191","MPO, COG or Other Planning Agency","Full Reporter",1368035,30,"VP","PT",30,NA,4.7371,NA,0.8884,NA,26.7523,NA,5.0173,NA,5.332,NA,0.1081,NA,NA,363715,NA,409391,NA,76780,NA,15303,NA,3786308,NA,671850,NA,"No",NA,NA,NA,NA,NA,NA
"City of San Juan","San Juan","PR","4112","40112","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",2148346,30,"MB","DO",30,NA,0,NA,0,NA,54.1017,NA,37.9012,NA,1.4274,NA,0,NA,NA,0,NA,1952639,NA,1367930,NA,36092,NA,0,NA,256006,NA,"No",NA,NA,NA,NA,NA,NA
"West River Transit Authority, Inc.","Spearfish","SD","8R04-020","8R04-80253","Private-Non-Profit Corporation","Rural Reporter",0,30,"DR","DO",30,NA,0.7562,NA,0.0614,NA,34.8115,NA,2.8241,NA,12.3266,NA,0,NA,NA,80824,NA,1317406,NA,106875,NA,37844,NA,0,NA,567266,NA,"No",NA,NA,NA,NA,NA,NA
"Lee-Russell Council of Governments","Opelika","AL","4073","40073","MPO, COG or Other Planning Agency","Reduced Reporter",74741,30,"MB","DO",3,NA,0.6807,NA,0.105,NA,66.35,NA,10.233,NA,6.4839,NA,0,NA,NA,14049,NA,133828,NA,20640,NA,2017,NA,0,NA,51905,NA,"No",NA,NA,NA,NA,NA,NA
"South Central Adult Services","Valley City","ND","8R03-016","8R03-80125","Private-Non-Profit Corporation","Rural Reporter",0,30,"DR","DO",28,NA,1.1032,NA,0.062,NA,32.132,NA,1.806,NA,17.7918,NA,0,NA,NA,85401,NA,1377338,NA,77414,NA,42865,NA,0,NA,654250,NA,"No",NA,NA,NA,NA,NA,NA
