"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","1"
"City of Tyler, dba: Tyler Transit","Tyler","TX","6089","60089","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",130247,29,"MB","DO",6,NA,0,NA,15.1229,NA,0,NA,4.7642,NA,0,NA,0,NA,257422,NA,0,NA,0,NA,17022,NA,0,NA,0,NA,0,NA,0,NA,0,NA,81097,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Gulf Coast Center, dba: Connect Transit","Galveston","TX","6082","60082","Independent Public Agency or Authority of Transit Service","Reduced Reporter",106383,29,"DR","TX",2,NA,0,NA,28.9781,NA,0,NA,2.8386,NA,0,NA,0,NA,29094,NA,0,NA,0,NA,1004,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2850,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monongalia County Urban Mass Transit Authority, dba: Mountain Line Transit Authority","Morgantown","WV","3089","30089","Independent Public Agency or Authority of Transit Service","Reduced Reporter",70350,28,"DR","DO",2,NA,0,NA,14.2639,NA,0,NA,1.0736,NA,0,NA,0,NA,14920,NA,0,NA,0,NA,1046,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1123,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berkshire Regional Transit Authority","Pittsfield","MA","1007","10007","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",59124,28,"MB","PT",16,NA,0,NA,17.4977,NA,9.9212,NA,8.1657,NA,980546,NA,920832,NA,920832,NA,0,NA,52626,NA,52626,NA,0,NA,0,NA,0,NA,0,NA,0,NA,429730,NA,4263456,NA,246,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Macomb","Macomb","IL","5R01-014","5R01-50232","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,28,"MB","DO",18,NA,0,NA,12.3273,NA,0,NA,21.1258,NA,0,NA,0,NA,247951,NA,0,NA,0,NA,20114,NA,0,NA,0,NA,0,NA,0,NA,0,NA,424925,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berkshire Regional Transit Authority","Pittsfield","MA","1007","10007","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",59124,28,"DR","PT",12,NA,0,NA,11.7859,NA,5.8825,NA,1.2343,NA,0,NA,270039,NA,215434,NA,54605,NA,23368,NA,18279,NA,5089,NA,0,NA,0,NA,0,NA,0,NA,22561,NA,132715,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Macomb","Macomb","IL","5R01-014","5R01-50232","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,28,"DR","DO",10,NA,0,NA,11.0444,NA,0,NA,1.2757,NA,0,NA,0,NA,169587,NA,0,NA,0,NA,15355,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19588,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palos Verdes Peninsula Transit Authority","Palos Verdes Peninsula","CA",NA,"90287","Independent Public Agency or Authority of Transit Service","Reduced Reporter",12150996,28,"MB","PT",22,NA,0,NA,15.8933,NA,0,NA,7.6442,NA,0,NA,0,NA,235650,NA,0,NA,0,NA,14827,NA,0,NA,0,NA,0,NA,0,NA,0,NA,113341,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palos Verdes Peninsula Transit Authority","Palos Verdes Peninsula","CA",NA,"90287","Independent Public Agency or Authority of Transit Service","Reduced Reporter",12150996,28,"DR","TX",6,NA,0,NA,18.5743,NA,0,NA,3.3018,NA,0,NA,0,NA,8247,NA,0,NA,0,NA,444,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1466,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin Regional Transit Authority","Greenfield","MA","1R02-005","1R02-10173","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,28,"MB","DO",11,NA,0,NA,25.3223,NA,0,NA,6.7518,NA,0,NA,0,NA,348815,NA,0,NA,0,NA,13775,NA,0,NA,0,NA,0,NA,0,NA,0,NA,93006,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Oro Valley, dba: Sun Shuttle","Tucson","AZ","9191","90191","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",843168,28,"DR","DO",28,NA,0,NA,16.5786,NA,0,NA,1.6962,NA,0,NA,0,NA,389995,NA,0,NA,0,NA,23524,NA,0,NA,0,NA,0,NA,0,NA,0,NA,39902,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooperative Alliance for Seacoast Transportation","Dover","NH","1086","10086","Independent Public Agency or Authority of Transit Service","Full Reporter",88087,28,"MB","DO",16,NA,0,NA,16.5144,NA,8.3031,NA,7.3409,NA,581301,NA,683906,NA,578465,NA,105441,NA,39391,NA,35028,NA,4363,NA,0,NA,0,NA,0,NA,0,NA,257138,NA,2135043,NA,208,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooperative Alliance for Seacoast Transportation","Dover","NH","1086","10086","Independent Public Agency or Authority of Transit Service","Full Reporter",88087,28,"DR","DO",12,NA,0,NA,15.3089,NA,5.8234,NA,1.7165,NA,0,NA,210220,NA,163055,NA,47165,NA,13118,NA,10651,NA,2467,NA,0,NA,0,NA,0,NA,0,NA,18282,NA,106463,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cache Valley Transit District","Logan","UT","8028","80028","Independent Public Agency or Authority of Transit Service","Full Reporter",94983,28,"MB","DO",23,NA,0,NA,16.5892,NA,3.2252,NA,10.9508,NA,1106878,NA,1144006,NA,1106698,NA,37308,NA,69431,NA,66712,NA,2719,NA,0,NA,0,NA,0,NA,0,NA,730547,NA,2356168,NA,173,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Snowmass Village, dba: Village Shuttle","Snowmass Village","CO","8R01-015","8R01-80263","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,28,"MB","DO",28,NA,0,NA,10.1599,NA,0,NA,11.4732,NA,0,NA,0,NA,324903,NA,0,NA,0,NA,31979,NA,0,NA,0,NA,0,NA,0,NA,0,NA,366901,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cache Valley Transit District","Logan","UT","8028","80028","Independent Public Agency or Authority of Transit Service","Full Reporter",94983,28,"DR","DO",5,NA,0,NA,11.2761,NA,4.9058,NA,2.3478,NA,0,NA,91136,NA,75832,NA,15304,NA,8087,NA,6725,NA,1362,NA,0,NA,0,NA,0,NA,0,NA,15789,NA,77457,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin Regional Transit Authority","Greenfield","MA","1R02-005","1R02-10173","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,28,"DR","DO",17,NA,0,NA,12.7093,NA,0,NA,1.6446,NA,0,NA,0,NA,152537,NA,0,NA,0,NA,12002,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19739,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University of Iowa, dba: CAMBUS","Iowa City","IA","7019","70019","University","Full Reporter",106621,28,"MB","DO",25,NA,0,NA,9.6514,NA,1.4033,NA,43.2741,NA,622351,NA,655837,NA,620325,NA,35512,NA,66167,NA,64273,NA,1894,NA,0,NA,0,NA,0,NA,0,NA,2781354,NA,3903112,NA,34.5,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University of Iowa, dba: CAMBUS","Iowa City","IA","7019","70019","University","Full Reporter",106621,28,"DR","DO",3,NA,0,NA,3.6914,NA,3.6185,NA,0.7265,NA,0,NA,37801,NA,32728,NA,5073,NA,9183,NA,8866,NA,317,NA,0,NA,0,NA,0,NA,0,NA,6441,NA,23307,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bamberg County Office On Aging","Bamberg","SC","4R07-027","4R07-40974","Area Agency on Aging","Rural Reporter",0,28,"DR","DO",28,NA,0,NA,29.5932,NA,0,NA,1.5612,NA,0,NA,0,NA,1185268,NA,0,NA,0,NA,40052,NA,0,NA,0,NA,0,NA,0,NA,0,NA,62531,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Thousand Oaks, dba: Thousand Oaks Transit","Thousand Oaks","CA","9165","90165","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214811,28,"MB","PT",7,NA,0,NA,15.9433,NA,0,NA,5.7561,NA,0,NA,0,NA,284971,NA,0,NA,0,NA,17874,NA,0,NA,0,NA,0,NA,0,NA,0,NA,102884,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Thousand Oaks, dba: Thousand Oaks Transit","Thousand Oaks","CA","9165","90165","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214811,28,"DR","PT",21,NA,0,NA,17.6047,NA,0,NA,2.0938,NA,0,NA,0,NA,500907,NA,0,NA,0,NA,28453,NA,0,NA,0,NA,0,NA,0,NA,0,NA,59575,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macon-Bibb County Transit Authority, dba: Public Bus Transportation","Macon","GA","4130","40130","Independent Public Agency or Authority of Transit Service","Reduced Reporter",137570,28,"MB","DO",20,NA,0,NA,18.7715,NA,0,NA,13.2148,NA,0,NA,0,NA,795762,NA,0,NA,0,NA,42392,NA,0,NA,0,NA,0,NA,0,NA,0,NA,560203,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macon-Bibb County Transit Authority, dba: Public Bus Transportation","Macon","GA","4130","40130","Independent Public Agency or Authority of Transit Service","Reduced Reporter",137570,28,"DR","DO",8,NA,0,NA,12.8688,NA,0,NA,1.5443,NA,0,NA,0,NA,271468,NA,0,NA,0,NA,21095,NA,0,NA,0,NA,0,NA,0,NA,0,NA,32577,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Santa Maria, dba: Santa Maria Area Transit","Santa Maria","CA","9087","90087","City, County or Local Government Unit or Department of Transportation","Full Reporter",130447,28,"MB","PT",22,NA,0,NA,15.5166,NA,3.2571,NA,10.2986,NA,880320,NA,854106,NA,798997,NA,55109,NA,55087,NA,51493,NA,3594,NA,0,NA,0,NA,0,NA,0,NA,530308,NA,1727286,NA,221.9,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Santa Maria, dba: Santa Maria Area Transit","Santa Maria","CA","9087","90087","City, County or Local Government Unit or Department of Transportation","Full Reporter",130447,28,"DR","PT",6,NA,0,NA,14.612,NA,8.0086,NA,2.7565,NA,0,NA,110658,NA,98514,NA,12144,NA,7609,NA,6742,NA,867,NA,0,NA,0,NA,0,NA,0,NA,18584,NA,148832,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Claremont, dba: Claremont Dial-a-Ride","Claremont","CA","9296","90296","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,28,"DR","TX",21,NA,0,NA,13.4337,NA,0,NA,7.0516,NA,0,NA,0,NA,20567,NA,0,NA,0,NA,1531,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10796,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Pocatello, dba: Pocatello Regional Transit","Pocatello","ID","22","22","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69809,28,"MB","DO",11,NA,0,NA,15.148,NA,0,NA,8.2821,NA,0,NA,0,NA,280390,NA,0,NA,0,NA,18510,NA,0,NA,0,NA,0,NA,0,NA,0,NA,153301,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cedar Valley Services, Inc.","Austin","MN","5R04-030","5R04-50450","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,28,"MB","DO",13,NA,0,NA,10.9375,NA,0,NA,4.899,NA,0,NA,0,NA,241489,NA,0,NA,0,NA,22079,NA,0,NA,0,NA,0,NA,0,NA,0,NA,108166,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Pocatello, dba: Pocatello Regional Transit","Pocatello","ID","22","22","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69809,28,"DR","DO",17,NA,0,NA,16.6315,NA,0,NA,1.8065,NA,0,NA,0,NA,319309,NA,0,NA,0,NA,19199,NA,0,NA,0,NA,0,NA,0,NA,0,NA,34683,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cedar Valley Services, Inc.","Austin","MN","5R04-030","5R04-50450","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,28,"DR","DO",15,NA,0,NA,11.259,NA,0,NA,3.1604,NA,0,NA,0,NA,404715,NA,0,NA,0,NA,35946,NA,0,NA,0,NA,0,NA,0,NA,0,NA,113604,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Claremont, dba: Claremont Dial-a-Ride","Claremont","CA","9296","90296","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,28,"DR","PT",7,NA,0,NA,9.2337,NA,0,NA,12.9688,NA,0,NA,0,NA,6796,NA,0,NA,0,NA,736,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9545,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imperial County Transportation Commission","El Centro","CA","9226","90226","Independent Public Agency or Authority of Transit Service","Full Reporter",107672,28,"MB","PT",18,NA,0,NA,20.0845,NA,9.91,NA,14.538,NA,884202,NA,909693,NA,788439,NA,121254,NA,48398,NA,39256,NA,9142,NA,0,NA,0,NA,0,NA,0,NA,570703,NA,5655667,NA,554,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imperial County Transportation Commission","El Centro","CA","9226","90226","Independent Public Agency or Authority of Transit Service","Full Reporter",107672,28,"DR","PT",10,NA,0,NA,21.3234,NA,27.3289,NA,1.7525,NA,0,NA,340651,NA,293495,NA,47156,NA,20667,NA,13764,NA,6903,NA,0,NA,0,NA,0,NA,0,NA,24122,NA,659227,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Oxford","Oxford","MS","4R05-030","4R05-41052","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,28,"MB","DO",27,NA,0,NA,19.7385,NA,0,NA,18.8818,NA,0,NA,0,NA,697578,NA,0,NA,0,NA,35341,NA,0,NA,0,NA,0,NA,0,NA,0,NA,667301,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Oxford","Oxford","MS","4R05-030","4R05-41052","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,28,"DR","DO",1,NA,0,NA,20.4209,NA,0,NA,7.0702,NA,0,NA,0,NA,19502,NA,0,NA,0,NA,955,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6752,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Las Cruces NM, dba: RoadRUNNER Transit","Las Cruces","NM","6049","60049","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",128600,28,"MB","DO",13,NA,0,NA,13.2351,NA,0,NA,11.1052,NA,0,NA,0,NA,602079,NA,0,NA,0,NA,45491,NA,0,NA,0,NA,0,NA,0,NA,0,NA,505187,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Las Cruces NM, dba: RoadRUNNER Transit","Las Cruces","NM","6049","60049","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",128600,28,"DR","DO",15,NA,0,NA,8.2002,NA,0,NA,1.9332,NA,0,NA,0,NA,177609,NA,0,NA,0,NA,21659,NA,0,NA,0,NA,0,NA,0,NA,0,NA,41872,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monongalia County Urban Mass Transit Authority, dba: Mountain Line Transit Authority","Morgantown","WV","3089","30089","Independent Public Agency or Authority of Transit Service","Reduced Reporter",70350,28,"MB","DO",26,NA,0,NA,18.8736,NA,0,NA,9.6096,NA,0,NA,0,NA,1427184,NA,0,NA,0,NA,75618,NA,0,NA,0,NA,0,NA,0,NA,0,NA,726655,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Delta Human Resource Agency","Covington","TN","4R08-010","4R08-41020","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,27,"DR","DO",27,NA,0,NA,21.5117,NA,0,NA,1.2046,NA,0,NA,0,NA,817293,NA,0,NA,0,NA,37993,NA,0,NA,0,NA,0,NA,0,NA,0,NA,45766,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vail, Town of","Vail","CO",NA,"8R01-88298","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,27,"MB","DO",26,NA,0,NA,11.6143,NA,0,NA,33.2055,NA,0,NA,0,NA,592132,NA,0,NA,0,NA,50983,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1692916,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vail, Town of","Vail","CO",NA,"8R01-88298","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,27,"DR","DO",1,NA,0,NA,4,NA,0,NA,1.6,NA,0,NA,0,NA,20,NA,0,NA,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Redding Area Bus Authority","Redding","CA","9093","90093","Independent Public Agency or Authority of Transit Service","Full Reporter",117731,27,"MB","PT",13,NA,0,NA,16.4114,NA,6.1787,NA,13.2311,NA,679093,NA,703669,NA,676544,NA,27125,NA,44354,NA,41224,NA,3130,NA,0,NA,0,NA,0,NA,0,NA,545439,NA,3370093,NA,137.2,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Voluntary Action Center","Sycamore","IL","5215","50215","Private-Non-Profit Corporation","Reduced Reporter",68545,27,"MB","DO",4,NA,0,NA,15.0381,NA,0,NA,4.7505,NA,0,NA,0,NA,100289,NA,0,NA,0,NA,6669,NA,0,NA,0,NA,0,NA,0,NA,0,NA,31681,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Voluntary Action Center","Sycamore","IL","5215","50215","Private-Non-Profit Corporation","Reduced Reporter",68545,27,"DR","DO",23,NA,0,NA,10.9443,NA,0,NA,1.4573,NA,0,NA,0,NA,446723,NA,0,NA,0,NA,40818,NA,0,NA,0,NA,0,NA,0,NA,0,NA,59483,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Three Rivers Regional Commission","Griffin","GA","4R03-035","4R03-40905","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,27,"DR","PT",27,NA,0,NA,15.955,NA,0,NA,2.1098,NA,0,NA,0,NA,601838,NA,0,NA,0,NA,37721,NA,0,NA,0,NA,0,NA,0,NA,0,NA,79583,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Redding Area Bus Authority","Redding","CA","9093","90093","Independent Public Agency or Authority of Transit Service","Full Reporter",117731,27,"DR","PT",14,NA,0,NA,16.7274,NA,6.7733,NA,2.7171,NA,0,NA,221007,NA,199892,NA,21115,NA,13298,NA,11950,NA,1348,NA,0,NA,0,NA,0,NA,0,NA,32469,NA,219923,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The County of Iredell, dba: Iredell County Area Transportation Services","Statesville","NC","4205","40205","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1249442,27,"MB","DO",4,NA,0,NA,18.6185,NA,0,NA,8.6823,NA,0,NA,0,NA,130497,NA,0,NA,0,NA,7009,NA,0,NA,0,NA,0,NA,0,NA,0,NA,60854,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The County of Iredell, dba: Iredell County Area Transportation Services","Statesville","NC","4205","40205","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1249442,27,"DR","DO",23,NA,0,NA,15.3737,NA,0,NA,1.782,NA,0,NA,0,NA,545996,NA,0,NA,0,NA,35515,NA,0,NA,0,NA,0,NA,0,NA,0,NA,63288,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fond du Lac, Wisconsin, dba: Fond du Lac Area Transit","Fond Du Lac","WI","5171","50171","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",54901,27,"MB","PT",1,NA,0,NA,13.4628,NA,0,NA,9.9385,NA,0,NA,0,NA,4160,NA,0,NA,0,NA,309,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3071,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fond du Lac, Wisconsin, dba: Fond du Lac Area Transit","Fond Du Lac","WI","5171","50171","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",54901,27,"MB","DO",7,NA,0,NA,12.1475,NA,0,NA,8.1112,NA,0,NA,0,NA,127537,NA,0,NA,0,NA,10499,NA,0,NA,0,NA,0,NA,0,NA,0,NA,85160,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fond du Lac, Wisconsin, dba: Fond du Lac Area Transit","Fond Du Lac","WI","5171","50171","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",54901,27,"DR","TX",7,NA,0,NA,18.9573,NA,0,NA,5.0478,NA,0,NA,0,NA,26180,NA,0,NA,0,NA,1381,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6971,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fond du Lac, Wisconsin, dba: Fond du Lac Area Transit","Fond Du Lac","WI","5171","50171","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",54901,27,"DR","PT",12,NA,0,NA,9.3685,NA,0,NA,1.4397,NA,0,NA,0,NA,53522,NA,0,NA,0,NA,5713,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8225,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Yauco","Yauco","PR","4174","40174","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",90899,27,"MB","DO",20,NA,0,NA,10.2945,NA,0,NA,3.7882,NA,0,NA,0,NA,165999,NA,0,NA,0,NA,16125,NA,0,NA,0,NA,0,NA,0,NA,0,NA,61085,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alamance County Transportation Authority","Burlington","NC","4225","40225","Independent Public Agency or Authority of Transit Service","Reduced Reporter",119911,27,"DR","DO",27,NA,0,NA,17.9091,NA,0,NA,1.9814,NA,0,NA,0,NA,533298,NA,0,NA,0,NA,29778,NA,0,NA,0,NA,0,NA,0,NA,0,NA,59001,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Yauco","Yauco","PR","4174","40174","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",90899,27,"DR","DO",7,NA,0,NA,11.4719,NA,0,NA,0.9171,NA,0,NA,0,NA,121052,NA,0,NA,0,NA,10552,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9677,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metropolitan Transit Authority of Black Hawk County","Waterloo","IA","7013","70013","Independent Public Agency or Authority of Transit Service","Reduced Reporter",113418,27,"MB","DO",12,NA,0,NA,15.6728,NA,0,NA,9.1025,NA,0,NA,0,NA,539724,NA,0,NA,0,NA,34437,NA,0,NA,0,NA,0,NA,0,NA,0,NA,313464,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sussex County Transit, dba: Skylands Ride","Newton","NJ","2R01-013","2R01-20950","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,27,"MB","DO",4,NA,0,NA,19.2744,NA,0,NA,4.7261,NA,0,NA,0,NA,145252,NA,0,NA,0,NA,7536,NA,0,NA,0,NA,0,NA,0,NA,0,NA,35616,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metropolitan Transit Authority of Black Hawk County","Waterloo","IA","7013","70013","Independent Public Agency or Authority of Transit Service","Reduced Reporter",113418,27,"DR","DO",15,NA,0,NA,14.8923,NA,0,NA,2.2862,NA,0,NA,0,NA,326037,NA,0,NA,0,NA,21893,NA,0,NA,0,NA,0,NA,0,NA,0,NA,50051,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
